time,in_co2,in_humi,in_pm10,in_temp,in_voc,Y_pm10
2020-11-01 00:00:00+00:00,450.55,35.0,10.8,20.516666666666666,9.8,10.3
2020-11-01 01:00:00+00:00,453.4166666666667,35.0,10.3,20.85666666666667,14.533333333333331,9.7
2020-11-01 02:00:00+00:00,454.85,34.266666666666666,9.7,21.37,18.15,8.745762711864407
2020-11-01 03:00:00+00:00,458.33898305084745,33.91525423728814,8.745762711864407,21.920338983050847,21.91525423728813,8.666666666666666
2020-11-01 04:00:00+00:00,458.1833333333333,33.0,8.666666666666666,22.551666666666662,28.066666666666663,8.254237288135593
2020-11-01 05:00:00+00:00,459.33898305084745,32.271186440677965,8.254237288135593,23.25423728813559,9.813559322033898,8.266666666666667
2020-11-01 06:00:00+00:00,460.4,31.566666666666663,8.266666666666667,23.961666666666662,4.233333333333333,8.533333333333333
2020-11-01 07:00:00+00:00,461.01666666666665,30.916666666666668,8.533333333333333,24.68,9.666666666666666,12.25
2020-11-01 08:00:00+00:00,458.9333333333333,30.0,12.25,25.35833333333333,22.566666666666663,16.45
2020-11-01 09:00:00+00:00,448.7,30.0,16.45,25.71,39.06666666666667,15.516666666666667
2020-11-01 10:00:00+00:00,438.1666666666667,30.7,15.516666666666667,25.855,52.88333333333333,11.65
2020-11-01 11:00:00+00:00,434.9666666666666,31.0,11.65,25.725,55.98333333333333,10.3
2020-11-01 12:00:00+00:00,432.01666666666665,31.2,10.3,25.540000000000003,54.91666666666666,10.05
2020-11-01 13:00:00+00:00,428.6333333333333,32.0,10.05,25.295,51.86666666666667,9.4
2020-11-01 14:00:00+00:00,427.35,32.28333333333333,9.4,25.005,47.78333333333333,8.85
2020-11-01 15:00:00+00:00,429.25,33.0,8.85,24.815,62.46666666666667,7.966666666666667
2020-11-01 16:00:00+00:00,430.6,33.7,7.966666666666667,24.56833333333333,68.38333333333334,5.3559322033898304
2020-11-01 17:00:00+00:00,425.3559322033898,34.0,5.3559322033898304,24.29661016949153,18.06779661016949,3.55
2020-11-01 18:00:00+00:00,422.51666666666665,35.0,3.55,24.03666666666667,4.6,2.85
2020-11-01 19:00:00+00:00,422.8833333333333,35.016666666666666,2.85,23.836666666666662,6.9,2.3
2020-11-01 20:00:00+00:00,423.98333333333335,35.9,2.3,23.636666666666667,8.416666666666666,3.0166666666666666
2020-11-01 21:00:00+00:00,422.95,36.1,3.0166666666666666,23.39833333333333,9.866666666666667,3.966666666666667
2020-11-01 22:00:00+00:00,423.55,36.95,3.966666666666667,23.183333333333334,16.216666666666665,5.2
2020-11-01 23:00:00+00:00,423.3833333333333,37.0,5.2,22.98,16.733333333333334,6.233333333333333
2020-11-02 00:00:00+00:00,425.3833333333333,37.0,6.233333333333333,23.116666666666667,21.566666666666663,9.166666666666666
