time,in_pm10,in_pm10_min,in_pm10_max,in_voc_min,Y_pm10
2020-11-01 00:00:00+00:00,27.4,25.0,31.0,44.0,25.57627118644068
2020-11-01 01:00:00+00:00,25.57627118644068,23.0,29.0,1.0,22.816666666666663
2020-11-01 02:00:00+00:00,22.816666666666663,21.0,25.0,2.0,20.779661016949152
2020-11-01 03:00:00+00:00,20.779661016949152,18.0,22.0,5.0,19.0
2020-11-01 04:00:00+00:00,19.0,17.0,21.0,5.0,17.716666666666665
2020-11-01 05:00:00+00:00,17.716666666666665,16.0,20.0,13.0,16.25
2020-11-01 06:00:00+00:00,16.25,14.0,18.0,12.0,16.8
2020-11-01 07:00:00+00:00,16.8,15.0,20.0,12.0,23.633333333333333
2020-11-01 08:00:00+00:00,23.633333333333333,19.0,27.0,18.0,27.73333333333333
2020-11-01 09:00:00+00:00,27.73333333333333,23.0,33.0,29.0,25.366666666666667
2020-11-01 10:00:00+00:00,25.366666666666667,21.0,32.0,62.0,20.266666666666666
2020-11-01 11:00:00+00:00,20.266666666666666,17.0,22.0,78.0,19.116666666666667
2020-11-01 12:00:00+00:00,19.116666666666667,17.0,21.0,78.0,18.440677966101696
2020-11-01 13:00:00+00:00,18.440677966101696,17.0,20.0,0.0,17.366666666666667
2020-11-01 14:00:00+00:00,17.366666666666667,16.0,19.0,3.0,16.966666666666665
2020-11-01 15:00:00+00:00,16.966666666666665,16.0,19.0,7.0,16.516666666666666
2020-11-01 16:00:00+00:00,16.516666666666666,14.0,19.0,12.0,12.066666666666666
2020-11-01 17:00:00+00:00,12.066666666666666,10.0,15.0,4.0,8.983333333333333
2020-11-01 18:00:00+00:00,8.983333333333333,8.0,11.0,14.0,7.866666666666666
2020-11-01 19:00:00+00:00,7.866666666666666,7.0,9.0,16.0,6.966666666666667
2020-11-01 20:00:00+00:00,6.966666666666667,6.0,8.0,13.0,7.9
2020-11-01 21:00:00+00:00,7.9,7.0,9.0,11.0,10.416666666666666
2020-11-01 22:00:00+00:00,10.416666666666666,9.0,12.0,15.0,12.283333333333331
2020-11-01 23:00:00+00:00,12.283333333333331,11.0,14.0,19.0,13.866666666666667
2020-11-02 00:00:00+00:00,13.866666666666667,12.0,15.0,26.0,17.779661016949152
2020-11-02 01:00:00+00:00,17.779661016949152,14.0,21.0,0.0,21.666666666666668
2020-11-02 02:00:00+00:00,21.666666666666668,20.0,24.0,3.0,22.70175438596491
2020-11-02 03:00:00+00:00,22.70175438596491,20.0,26.0,5.0,20.5
2020-11-02 04:00:00+00:00,20.5,18.0,23.0,3.0,20.83333333333333
2020-11-02 05:00:00+00:00,20.83333333333333,17.0,24.0,4.0,24.066666666666663
2020-11-02 06:00:00+00:00,24.066666666666663,21.0,30.0,1.0,31.98333333333333
2020-11-02 07:00:00+00:00,31.98333333333333,29.0,34.0,1.0,31.0
2020-11-02 08:00:00+00:00,31.0,27.0,38.0,3.0,40.43333333333333
2020-11-02 09:00:00+00:00,40.43333333333333,34.0,47.0,1308.0,40.05
2020-11-02 10:00:00+00:00,40.05,25.0,50.0,381.0,24.016666666666666
2020-11-02 11:00:00+00:00,24.016666666666666,18.0,34.0,113.0,20.383333333333333
2020-11-02 12:00:00+00:00,20.383333333333333,13.0,33.0,0.0,16.11864406779661
2020-11-02 13:00:00+00:00,16.11864406779661,11.0,22.0,0.0,15.466666666666669
2020-11-02 14:00:00+00:00,15.466666666666669,6.0,26.0,0.0,6.4
2020-11-02 15:00:00+00:00,6.4,4.0,8.0,1.0,5.65
2020-11-02 16:00:00+00:00,5.65,3.0,7.0,76.0,4.966666666666667
2020-11-02 17:00:00+00:00,4.966666666666667,3.0,7.0,292.0,6.5
2020-11-02 18:00:00+00:00,6.5,5.0,8.0,526.0,7.6
2020-11-02 19:00:00+00:00,7.6,5.0,10.0,519.0,13.216666666666669
2020-11-02 20:00:00+00:00,13.216666666666669,9.0,16.0,497.0,13.133333333333333
2020-11-02 21:00:00+00:00,13.133333333333333,12.0,15.0,459.0,12.566666666666666
2020-11-02 22:00:00+00:00,12.566666666666666,10.0,15.0,418.0,10.483333333333333
2020-11-02 23:00:00+00:00,10.483333333333333,8.0,13.0,415.0,9.15
2020-11-03 00:00:00+00:00,9.15,8.0,11.0,419.0,6.966101694915254
2020-11-03 01:00:00+00:00,6.966101694915254,5.0,11.0,0.0,4.866666666666666
2020-11-03 02:00:00+00:00,4.866666666666666,4.0,8.0,3.0,3.9649122807017534
2020-11-03 03:00:00+00:00,3.9649122807017534,3.0,5.0,5.0,2.816666666666667
2020-11-03 04:00:00+00:00,2.816666666666667,2.0,5.0,4.0,2.283333333333333
2020-11-03 05:00:00+00:00,2.283333333333333,1.0,3.0,3.0,2.3666666666666667
2020-11-03 06:00:00+00:00,2.3666666666666667,1.0,4.0,0.0,3.716666666666667
2020-11-03 07:00:00+00:00,3.716666666666667,3.0,5.0,1.0,5.4
2020-11-03 08:00:00+00:00,5.4,4.0,7.0,18.0,7.583333333333333
2020-11-03 09:00:00+00:00,7.583333333333333,4.0,13.0,939.0,7.25
2020-11-03 10:00:00+00:00,7.25,5.0,12.0,224.0,9.7
2020-11-03 11:00:00+00:00,9.7,2.0,18.0,53.0,7.65
2020-11-03 12:00:00+00:00,7.65,3.0,17.0,80.0,6.745762711864407
2020-11-03 13:00:00+00:00,6.745762711864407,3.0,13.0,0.0,6.6
2020-11-03 14:00:00+00:00,6.6,2.0,11.0,0.0,2.5
2020-11-03 15:00:00+00:00,2.5,2.0,4.0,4.0,2.7333333333333334
2020-11-03 16:00:00+00:00,2.7333333333333334,2.0,4.0,2.0,2.6
2020-11-03 17:00:00+00:00,2.6,2.0,3.0,293.0,2.316666666666667
2020-11-03 18:00:00+00:00,2.316666666666667,1.0,3.0,496.0,3.85
2020-11-03 19:00:00+00:00,3.85,2.0,7.0,546.0,5.016666666666667
2020-11-03 20:00:00+00:00,5.016666666666667,3.0,7.0,588.0,3.7
2020-11-03 21:00:00+00:00,3.7,3.0,5.0,589.0,4.383333333333334
2020-11-03 22:00:00+00:00,4.383333333333334,3.0,5.0,582.0,4.666666666666667
2020-11-03 23:00:00+00:00,4.666666666666667,4.0,6.0,526.0,5.266666666666667
2020-11-04 00:00:00+00:00,5.266666666666667,4.0,7.0,504.0,5.983050847457627
2020-11-04 01:00:00+00:00,5.983050847457627,5.0,8.0,0.0,6.883333333333334
2020-11-04 02:00:00+00:00,6.883333333333334,6.0,9.0,3.0,6.491228070175438
2020-11-04 03:00:00+00:00,6.491228070175438,6.0,8.0,4.0,6.866666666666666
2020-11-04 04:00:00+00:00,6.866666666666666,5.0,9.0,3.0,7.5
2020-11-04 05:00:00+00:00,7.5,6.0,9.0,7.0,7.833333333333333
2020-11-04 06:00:00+00:00,7.833333333333333,6.0,10.0,6.0,14.0
2020-11-04 07:00:00+00:00,14.0,8.0,19.0,1.0,19.883333333333333
2020-11-04 08:00:00+00:00,19.883333333333333,16.0,23.0,4.0,16.866666666666667
2020-11-04 09:00:00+00:00,16.866666666666667,12.0,22.0,466.0,13.05
2020-11-04 10:00:00+00:00,13.05,11.0,15.0,83.0,9.883333333333333
2020-11-04 11:00:00+00:00,9.883333333333333,8.0,13.0,1.0,9.966666666666669
2020-11-04 12:00:00+00:00,9.966666666666669,8.0,13.0,1.0,10.88135593220339
2020-11-04 13:00:00+00:00,10.88135593220339,8.0,15.0,0.0,9.433333333333334
2020-11-04 14:00:00+00:00,9.433333333333334,8.0,12.0,0.0,7.866666666666666
2020-11-04 15:00:00+00:00,7.866666666666666,6.0,9.0,48.0,7.45
2020-11-04 16:00:00+00:00,7.45,5.0,9.0,18.0,9.766666666666667
2020-11-04 17:00:00+00:00,9.766666666666667,5.0,21.0,250.0,25.516666666666666
2020-11-04 18:00:00+00:00,25.516666666666666,21.0,30.0,500.0,28.85
2020-11-04 19:00:00+00:00,28.85,25.0,32.0,497.0,27.75
2020-11-04 20:00:00+00:00,27.75,23.0,33.0,462.0,20.9
2020-11-04 21:00:00+00:00,20.9,19.0,24.0,411.0,18.8
2020-11-04 22:00:00+00:00,18.8,17.0,21.0,355.0,16.333333333333332
2020-11-04 23:00:00+00:00,16.333333333333332,14.0,18.0,318.0,13.616666666666667
2020-11-05 00:00:00+00:00,13.616666666666667,12.0,16.0,291.0,11.932203389830509
2020-11-05 01:00:00+00:00,11.932203389830509,10.0,13.0,0.0,11.916666666666666
