time,in_pm10,in_pm10_min,in_pm10_max,in_voc_min,Y_pm10
2020-06-01 11:00:00+00:00,8.5,8.0,9.0,0.0,7.683333333333334
2020-06-01 12:00:00+00:00,7.683333333333334,6.0,9.0,0.0,5.116666666666666
2020-06-01 13:00:00+00:00,5.116666666666666,3.0,7.0,1.0,2.65
2020-06-01 14:00:00+00:00,2.65,1.0,5.0,1.0,1.4333333333333331
2020-06-01 15:00:00+00:00,1.4333333333333331,0.0,2.0,6.0,1.5166666666666666
2020-06-01 16:00:00+00:00,1.5166666666666666,0.0,2.0,3.0,2.1666666666666665
2020-06-01 17:00:00+00:00,2.1666666666666665,1.0,4.0,2.0,2.716666666666667
2020-06-01 18:00:00+00:00,2.716666666666667,2.0,5.0,40.0,3.5
2020-06-01 19:00:00+00:00,3.5,2.0,5.0,49.0,3.8333333333333335
2020-06-01 20:00:00+00:00,3.8333333333333335,3.0,6.0,71.0,4.016666666666667
2020-06-01 21:00:00+00:00,4.016666666666667,3.0,6.0,122.0,4.203703703703703
2020-06-01 22:00:00+00:00,4.203703703703703,3.0,6.0,3.0,4.416666666666667
2020-06-01 23:00:00+00:00,4.416666666666667,4.0,6.0,3.0,4.116666666666666
2020-06-02 00:00:00+00:00,4.116666666666666,3.0,5.0,16.0,5.016666666666667
2020-06-02 01:00:00+00:00,5.016666666666667,4.0,8.0,49.0,6.566666666666666
2020-06-02 02:00:00+00:00,6.566666666666666,5.0,7.0,42.0,6.15
2020-06-02 03:00:00+00:00,6.15,5.0,7.0,55.0,6.083333333333333
2020-06-02 04:00:00+00:00,6.083333333333333,5.0,7.0,83.0,6.283333333333333
2020-06-02 05:00:00+00:00,6.283333333333333,5.0,7.0,84.0,6.433333333333334
2020-06-02 06:00:00+00:00,6.433333333333334,6.0,8.0,90.0,7.116666666666666
2020-06-02 07:00:00+00:00,7.116666666666666,6.0,8.0,107.0,9.05
2020-06-02 08:00:00+00:00,9.05,7.0,13.0,88.0,11.016666666666667
2020-06-02 09:00:00+00:00,11.016666666666667,9.0,12.0,40.0,11.61111111111111
2020-06-02 10:00:00+00:00,11.61111111111111,9.0,14.0,2.0,15.233333333333333
2020-06-02 11:00:00+00:00,15.233333333333333,13.0,20.0,1.0,15.416666666666666
2020-06-02 12:00:00+00:00,15.416666666666666,12.0,18.0,2.0,8.6
2020-06-02 13:00:00+00:00,8.6,5.0,15.0,1.0,4.966666666666667
2020-06-02 14:00:00+00:00,4.966666666666667,3.0,7.0,3.0,5.966666666666667
2020-06-02 15:00:00+00:00,5.966666666666667,3.0,10.0,22.0,9.833333333333334
2020-06-02 16:00:00+00:00,9.833333333333334,8.0,11.0,70.0,9.366666666666667
2020-06-02 17:00:00+00:00,9.366666666666667,7.0,11.0,62.0,7.55
2020-06-02 18:00:00+00:00,7.55,6.0,10.0,87.0,7.516666666666667
2020-06-02 19:00:00+00:00,7.516666666666667,7.0,10.0,239.0,7.766666666666667
2020-06-02 20:00:00+00:00,7.766666666666667,7.0,10.0,239.0,11.066666666666666
2020-06-02 21:00:00+00:00,11.066666666666666,8.0,14.0,215.0,10.88888888888889
2020-06-02 22:00:00+00:00,10.88888888888889,10.0,13.0,3.0,12.116666666666667
2020-06-02 23:00:00+00:00,12.116666666666667,10.0,15.0,3.0,15.716666666666669
2020-06-03 00:00:00+00:00,15.716666666666669,12.0,18.0,13.0,20.5
2020-06-03 01:00:00+00:00,20.5,17.0,25.0,12.0,25.716666666666665
2020-06-03 02:00:00+00:00,25.716666666666665,23.0,28.0,15.0,25.916666666666668
2020-06-03 03:00:00+00:00,25.916666666666668,24.0,28.0,29.0,22.883333333333333
2020-06-03 04:00:00+00:00,22.883333333333333,20.0,26.0,35.0,19.53333333333333
2020-06-03 05:00:00+00:00,19.53333333333333,18.0,22.0,51.0,18.65
