time,in_pm10,in_pm10_min,in_pm10_max,in_voc_min,Y_pm10
2020-08-14 12:00:00+00:00,15.541666666666666,14.0,17.0,0.0,17.483333333333334
2020-08-14 13:00:00+00:00,17.483333333333334,15.0,19.0,2.0,21.383333333333333
2020-08-14 14:00:00+00:00,21.383333333333333,18.0,26.0,2.0,26.55
2020-08-14 15:00:00+00:00,26.55,25.0,29.0,0.0,22.116666666666667
2020-08-14 16:00:00+00:00,22.116666666666667,18.0,25.0,2.0,17.383333333333333
2020-08-14 17:00:00+00:00,17.383333333333333,14.0,20.0,5.0,13.466666666666669
2020-08-14 18:00:00+00:00,13.466666666666669,10.0,18.0,3.0,10.483333333333333
2020-08-14 19:00:00+00:00,10.483333333333333,9.0,12.0,16.0,10.583333333333334
2020-08-14 20:00:00+00:00,10.583333333333334,8.0,12.0,51.0,12.084745762711863
2020-08-14 21:00:00+00:00,12.084745762711863,11.0,13.0,0.0,11.966666666666669
2020-08-14 22:00:00+00:00,11.966666666666669,10.0,14.0,3.0,13.733333333333333
2020-08-14 23:00:00+00:00,13.733333333333333,12.0,15.0,3.0,14.266666666666667
2020-08-15 00:00:00+00:00,14.266666666666667,13.0,16.0,12.0,15.883333333333333
2020-08-15 01:00:00+00:00,15.883333333333333,15.0,17.0,28.0,18.33333333333333
2020-08-15 02:00:00+00:00,18.33333333333333,17.0,20.0,39.0,22.316666666666663
2020-08-15 03:00:00+00:00,22.316666666666663,19.0,26.0,0.0,25.416666666666668
2020-08-15 04:00:00+00:00,25.416666666666668,24.0,28.0,2.0,25.016666666666666
2020-08-15 05:00:00+00:00,25.016666666666666,24.0,26.0,8.0,25.516666666666666
2020-08-15 06:00:00+00:00,25.516666666666666,25.0,27.0,13.0,25.633333333333333
2020-08-15 07:00:00+00:00,25.633333333333333,25.0,27.0,20.0,25.866666666666667
2020-08-15 08:00:00+00:00,25.866666666666667,24.0,27.0,19.0,22.2
2020-08-15 09:00:00+00:00,22.2,17.0,25.0,4.0,15.966666666666669
2020-08-15 10:00:00+00:00,15.966666666666669,12.0,19.0,3.0,8.1
2020-08-15 11:00:00+00:00,8.1,6.0,12.0,1.0,6.183333333333334
2020-08-15 12:00:00+00:00,6.183333333333334,6.0,7.0,11.0,6.866666666666666
2020-08-15 13:00:00+00:00,6.866666666666666,6.0,8.0,4.0,8.283333333333333
2020-08-15 14:00:00+00:00,8.283333333333333,7.0,11.0,17.0,10.9
