time,in_pm10,in_pm10_min,in_pm10_max,in_voc_min,Y_pm10
2020-06-01 00:00:00+00:00,17.55,16.0,19.0,8.0,14.9
2020-06-01 01:00:00+00:00,14.9,13.0,16.0,7.0,12.5
2020-06-01 02:00:00+00:00,12.5,12.0,14.0,7.0,11.383333333333333
2020-06-01 03:00:00+00:00,11.383333333333333,11.0,13.0,7.0,10.9
2020-06-01 04:00:00+00:00,10.9,10.0,11.0,6.0,9.666666666666666
2020-06-01 05:00:00+00:00,9.666666666666666,8.0,11.0,7.0,8.4
2020-06-01 06:00:00+00:00,8.4,8.0,9.0,8.0,11.983333333333333
2020-06-01 07:00:00+00:00,11.983333333333333,8.0,17.0,0.0,14.372881355932204
2020-06-01 08:00:00+00:00,14.372881355932204,12.0,17.0,0.0,16.45
2020-06-01 09:00:00+00:00,16.45,13.0,21.0,0.0,13.4
2020-06-01 10:00:00+00:00,13.4,9.0,17.0,1.0,9.5
2020-06-01 11:00:00+00:00,9.5,5.0,13.0,2.0,10.916666666666666
2020-06-01 12:00:00+00:00,10.916666666666666,8.0,14.0,1.0,6.983333333333333
2020-06-01 13:00:00+00:00,6.983333333333333,5.0,10.0,2.0,3.783333333333333
2020-06-01 14:00:00+00:00,3.783333333333333,2.0,6.0,3.0,2.066666666666667
2020-06-01 15:00:00+00:00,2.066666666666667,1.0,4.0,1.0,1.95
2020-06-01 16:00:00+00:00,1.95,1.0,3.0,178.0,2.083333333333333
2020-06-01 17:00:00+00:00,2.083333333333333,1.0,3.0,235.0,2.566666666666667
2020-06-01 18:00:00+00:00,2.566666666666667,1.0,4.0,290.0,4.583333333333333
2020-06-01 19:00:00+00:00,4.583333333333333,2.0,7.0,243.0,6.576271186440678
2020-06-01 20:00:00+00:00,6.576271186440678,5.0,9.0,0.0,6.316666666666666
2020-06-01 21:00:00+00:00,6.316666666666666,5.0,8.0,4.0,6.666666666666667
2020-06-01 22:00:00+00:00,6.666666666666667,5.0,9.0,8.0,8.366666666666667
2020-06-01 23:00:00+00:00,8.366666666666667,7.0,12.0,32.0,10.0
2020-06-02 00:00:00+00:00,10.0,8.0,13.0,43.0,12.65
2020-06-02 01:00:00+00:00,12.65,11.0,15.0,33.0,12.6
2020-06-02 02:00:00+00:00,12.6,11.0,15.0,22.0,12.3
2020-06-02 03:00:00+00:00,12.3,11.0,15.0,17.0,11.383333333333333
2020-06-02 04:00:00+00:00,11.383333333333333,10.0,13.0,9.0,11.0
2020-06-02 05:00:00+00:00,11.0,10.0,13.0,8.0,12.9
2020-06-02 06:00:00+00:00,12.9,11.0,17.0,12.0,17.783333333333335
2020-06-02 07:00:00+00:00,17.783333333333335,15.0,22.0,3.0,18.033898305084747
2020-06-02 08:00:00+00:00,18.033898305084747,16.0,20.0,0.0,18.416666666666668
2020-06-02 09:00:00+00:00,18.416666666666668,15.0,24.0,0.0,18.95
2020-06-02 10:00:00+00:00,18.95,16.0,23.0,18.0,17.533333333333335
2020-06-02 11:00:00+00:00,17.533333333333335,14.0,20.0,135.0,14.95
2020-06-02 12:00:00+00:00,14.95,13.0,18.0,209.0,9.566666666666666
2020-06-02 13:00:00+00:00,9.566666666666666,6.0,14.0,171.0,6.333333333333333
2020-06-02 14:00:00+00:00,6.333333333333333,4.0,9.0,147.0,5.166666666666667
2020-06-02 15:00:00+00:00,5.166666666666667,4.0,7.0,127.0,6.25
2020-06-02 16:00:00+00:00,6.25,4.0,9.0,104.0,6.366666666666666
2020-06-02 17:00:00+00:00,6.366666666666666,5.0,8.0,104.0,7.416666666666667
2020-06-02 18:00:00+00:00,7.416666666666667,6.0,10.0,114.0,11.033333333333331
2020-06-02 19:00:00+00:00,11.033333333333331,7.0,14.0,16.0,14.11864406779661
2020-06-02 20:00:00+00:00,14.11864406779661,12.0,17.0,0.0,16.766666666666666
2020-06-02 21:00:00+00:00,16.766666666666666,12.0,20.0,2.0,23.166666666666668
2020-06-02 22:00:00+00:00,23.166666666666668,18.0,29.0,17.0,31.433333333333334
2020-06-02 23:00:00+00:00,31.433333333333334,27.0,38.0,45.0,40.78333333333333
2020-06-03 00:00:00+00:00,40.78333333333333,34.0,51.0,89.0,45.81666666666667
2020-06-03 01:00:00+00:00,45.81666666666667,43.0,50.0,100.0,45.333333333333336
2020-06-03 02:00:00+00:00,45.333333333333336,41.0,49.0,126.0,38.23333333333333
2020-06-03 03:00:00+00:00,38.23333333333333,31.0,45.0,140.0,32.28333333333333
2020-06-03 04:00:00+00:00,32.28333333333333,28.0,36.0,150.0,29.966666666666665
2020-06-03 05:00:00+00:00,29.966666666666665,27.0,33.0,159.0,28.883333333333333
2020-06-03 06:00:00+00:00,28.883333333333333,26.0,33.0,170.0,31.7
2020-06-03 07:00:00+00:00,31.7,28.0,39.0,124.0,34.610169491525426
2020-06-03 08:00:00+00:00,34.610169491525426,32.0,39.0,0.0,36.766666666666666
2020-06-03 09:00:00+00:00,36.766666666666666,32.0,42.0,0.0,42.15
2020-06-03 10:00:00+00:00,42.15,35.0,53.0,2.0,55.46666666666667
2020-06-03 11:00:00+00:00,55.46666666666667,50.0,61.0,3.0,57.138888888888886
2020-06-03 12:00:00+00:00,57.138888888888886,54.0,88.0,5.0,58.81111111111111
2020-06-03 13:00:00+00:00,58.81111111111111,68.0,90.0,73.0,60.48333333333333
2020-06-03 14:00:00+00:00,60.48333333333333,56.0,69.0,51.0,58.24166666666666
2020-06-03 15:00:00+00:00,58.24166666666666,56.0,75.0,76.0,56.0
2020-06-03 16:00:00+00:00,56.0,46.0,68.0,53.0,41.98333333333333
2020-06-03 17:00:00+00:00,41.98333333333333,36.0,49.0,112.0,31.933333333333334
2020-06-03 18:00:00+00:00,31.933333333333334,26.0,38.0,127.0,25.683333333333334
2020-06-03 19:00:00+00:00,25.683333333333334,22.0,29.0,167.0,26.983050847457623
2020-06-03 20:00:00+00:00,26.983050847457623,24.0,30.0,0.0,24.366666666666667
2020-06-03 21:00:00+00:00,24.366666666666667,23.0,26.0,2.0,21.85
2020-06-03 22:00:00+00:00,21.85,20.0,24.0,2.0,19.3
2020-06-03 23:00:00+00:00,19.3,17.0,23.0,9.0,19.05
2020-06-04 00:00:00+00:00,19.05,17.0,22.0,19.0,20.216666666666665
2020-06-04 01:00:00+00:00,20.216666666666665,18.0,23.0,31.0,22.416666666666668
2020-06-04 02:00:00+00:00,22.416666666666668,20.0,26.0,33.0,20.48333333333333
2020-06-04 03:00:00+00:00,20.48333333333333,17.0,22.0,40.0,23.45
2020-06-04 04:00:00+00:00,23.45,19.0,26.0,43.0,24.28333333333333
2020-06-04 05:00:00+00:00,24.28333333333333,22.0,26.0,45.0,26.433333333333334
2020-06-04 06:00:00+00:00,26.433333333333334,21.0,44.0,3.0,48.4
2020-06-04 07:00:00+00:00,48.4,34.0,56.0,0.0,41.35593220338984
2020-06-04 08:00:00+00:00,41.35593220338984,33.0,50.0,0.0,37.083333333333336
2020-06-04 09:00:00+00:00,37.083333333333336,32.0,45.0,1.0,52.266666666666666
2020-06-04 10:00:00+00:00,52.266666666666666,38.0,63.0,7.0,53.41666666666666
2020-06-04 11:00:00+00:00,53.41666666666666,57.0,69.0,2.0,54.56666666666667
2020-06-04 12:00:00+00:00,54.56666666666667,58.0,69.0,6.0,55.71666666666667
2020-06-04 13:00:00+00:00,55.71666666666667,46.0,67.0,18.0,43.6
2020-06-04 14:00:00+00:00,43.6,40.0,50.0,3.0,37.516666666666666
2020-06-04 15:00:00+00:00,37.516666666666666,31.0,44.0,49.0,27.566666666666663
2020-06-04 16:00:00+00:00,27.566666666666663,24.0,33.0,55.0,24.3
2020-06-04 17:00:00+00:00,24.3,21.0,27.0,185.0,22.75
2020-06-04 18:00:00+00:00,22.75,20.0,26.0,208.0,23.416666666666668
2020-06-04 19:00:00+00:00,23.416666666666668,20.0,29.0,127.0,26.440677966101696
2020-06-04 20:00:00+00:00,26.440677966101696,22.0,30.0,0.0,24.916666666666668
2020-06-04 21:00:00+00:00,24.916666666666668,22.0,29.0,3.0,20.866666666666667
2020-06-04 22:00:00+00:00,20.866666666666667,17.0,24.0,14.0,16.75
2020-06-04 23:00:00+00:00,16.75,13.0,20.0,18.0,14.466666666666669
2020-06-05 00:00:00+00:00,14.466666666666669,12.0,18.0,4.0,16.183333333333334
2020-06-05 01:00:00+00:00,16.183333333333334,14.0,19.0,6.0,17.483333333333334
2020-06-05 02:00:00+00:00,17.483333333333334,16.0,20.0,6.0,18.03333333333333
2020-06-05 03:00:00+00:00,18.03333333333333,16.0,21.0,7.0,20.0
2020-06-05 04:00:00+00:00,20.0,18.0,23.0,8.0,22.45
2020-06-05 05:00:00+00:00,22.45,20.0,26.0,11.0,26.2
2020-06-05 06:00:00+00:00,26.2,22.0,29.0,10.0,36.16666666666666
2020-06-05 07:00:00+00:00,36.16666666666666,23.0,47.0,2.0,52.983050847457626
2020-06-05 08:00:00+00:00,52.983050847457626,42.0,66.0,0.0,54.89981167608286
2020-06-05 09:00:00+00:00,54.89981167608286,60.0,74.0,0.0,56.81657250470809
2020-06-05 10:00:00+00:00,56.81657250470809,59.0,72.0,3.0,58.73333333333333
2020-06-05 11:00:00+00:00,58.73333333333333,48.0,72.0,3.0,59.3
2020-06-05 12:00:00+00:00,59.3,45.0,71.0,2.0,49.18333333333333
2020-06-05 13:00:00+00:00,49.18333333333333,33.0,62.0,1.0,32.6
2020-06-05 14:00:00+00:00,32.6,24.0,56.0,85.0,39.18333333333334
2020-06-05 15:00:00+00:00,39.18333333333334,57.0,89.0,78.0,45.766666666666666
2020-06-05 16:00:00+00:00,45.766666666666666,82.0,103.0,91.0,52.35
2020-06-05 17:00:00+00:00,52.35,66.0,98.0,112.0,58.93333333333333
2020-06-05 18:00:00+00:00,58.93333333333333,52.0,69.0,85.0,54.71666666666667
2020-06-05 19:00:00+00:00,54.71666666666667,49.0,60.0,25.0,55.20338983050848
2020-06-05 20:00:00+00:00,55.20338983050848,50.0,61.0,0.0,47.85
2020-06-05 21:00:00+00:00,47.85,44.0,52.0,3.0,50.06666666666667
2020-06-05 22:00:00+00:00,50.06666666666667,46.0,55.0,5.0,43.333333333333336
2020-06-05 23:00:00+00:00,43.333333333333336,34.0,53.0,3.0,35.2
2020-06-06 00:00:00+00:00,35.2,33.0,38.0,4.0,47.68333333333333
2020-06-06 01:00:00+00:00,47.68333333333333,36.0,60.0,5.0,57.68333333333333
2020-06-06 02:00:00+00:00,57.68333333333333,53.0,68.0,20.0,59.225
2020-06-06 03:00:00+00:00,59.225,56.0,66.0,23.0,60.766666666666666
2020-06-06 04:00:00+00:00,60.766666666666666,55.0,66.0,22.0,56.016666666666666
2020-06-06 05:00:00+00:00,56.016666666666666,51.0,60.0,28.0,54.56666666666667
2020-06-06 06:00:00+00:00,54.56666666666667,48.0,59.0,43.0,52.81666666666667
2020-06-06 07:00:00+00:00,52.81666666666667,49.0,57.0,41.0,51.74576271186441
2020-06-06 08:00:00+00:00,51.74576271186441,47.0,59.0,1.0,60.516666666666666
2020-06-06 09:00:00+00:00,60.516666666666666,54.0,67.0,0.0,48.4
2020-06-06 10:00:00+00:00,48.4,41.0,57.0,5.0,47.05
2020-06-06 11:00:00+00:00,47.05,41.0,58.0,2.0,44.5
2020-06-06 12:00:00+00:00,44.5,35.0,54.0,50.0,41.9
2020-06-06 13:00:00+00:00,41.9,34.0,50.0,40.0,45.66666666666666
2020-06-06 14:00:00+00:00,45.66666666666666,40.0,52.0,1.0,49.21249999999999
