time,in_pm10,in_pm10_min,in_pm10_max,in_voc_min,Y_pm10
2020-06-01 12:00:00+00:00,7.543859649122807,4.0,11.0,0.0,3.1186440677966103
2020-06-01 13:00:00+00:00,3.1186440677966103,2.0,5.0,0.0,1.85
2020-06-01 14:00:00+00:00,1.85,1.0,3.0,1.0,1.3
2020-06-01 15:00:00+00:00,1.3,0.0,2.0,3.0,1.4
2020-06-01 16:00:00+00:00,1.4,0.0,2.0,0.0,2.25
2020-06-01 17:00:00+00:00,2.25,1.0,4.0,7.0,3.316666666666667
2020-06-01 18:00:00+00:00,3.316666666666667,2.0,5.0,104.0,3.583333333333333
2020-06-01 19:00:00+00:00,3.583333333333333,3.0,5.0,147.0,4.05
2020-06-01 20:00:00+00:00,4.05,3.0,5.0,244.0,5.816666666666666
2020-06-01 21:00:00+00:00,5.816666666666666,4.0,8.0,203.0,7.366666666666666
2020-06-01 22:00:00+00:00,7.366666666666666,6.0,10.0,196.0,9.05
2020-06-01 23:00:00+00:00,9.05,8.0,12.0,211.0,11.816666666666666
2020-06-02 00:00:00+00:00,11.816666666666666,10.0,14.0,215.0,13.25925925925926
2020-06-02 01:00:00+00:00,13.25925925925926,11.0,15.0,1.0,13.566666666666666
2020-06-02 02:00:00+00:00,13.566666666666666,12.0,16.0,2.0,13.416666666666666
2020-06-02 03:00:00+00:00,13.416666666666666,12.0,15.0,4.0,13.25
2020-06-02 04:00:00+00:00,13.25,12.0,15.0,2.0,13.233333333333333
2020-06-02 05:00:00+00:00,13.233333333333333,12.0,15.0,8.0,13.45
2020-06-02 06:00:00+00:00,13.45,12.0,16.0,17.0,16.216666666666665
2020-06-02 07:00:00+00:00,16.216666666666665,14.0,18.0,152.0,14.466666666666669
2020-06-02 08:00:00+00:00,14.466666666666669,11.0,18.0,114.0,8.05
2020-06-02 09:00:00+00:00,8.05,5.0,12.0,194.0,6.383333333333334
2020-06-02 10:00:00+00:00,6.383333333333334,5.0,9.0,190.0,9.866666666666667
2020-06-02 11:00:00+00:00,9.866666666666667,6.0,15.0,175.0,8.2
2020-06-02 12:00:00+00:00,8.2,7.0,10.0,253.0,5.779661016949152
2020-06-02 13:00:00+00:00,5.779661016949152,4.0,9.0,0.0,3.15
2020-06-02 14:00:00+00:00,3.15,2.0,5.0,1.0,2.25
2020-06-02 15:00:00+00:00,2.25,1.0,3.0,1.0,3.616666666666666
2020-06-02 16:00:00+00:00,3.616666666666666,2.0,6.0,4.0,6.35
2020-06-02 17:00:00+00:00,6.35,5.0,8.0,13.0,8.25
2020-06-02 18:00:00+00:00,8.25,6.0,11.0,52.0,10.533333333333331
2020-06-02 19:00:00+00:00,10.533333333333331,9.0,13.0,64.0,11.166666666666666
2020-06-02 20:00:00+00:00,11.166666666666666,10.0,13.0,52.0,11.683333333333334
2020-06-02 21:00:00+00:00,11.683333333333334,10.0,15.0,52.0,14.533333333333331
2020-06-02 22:00:00+00:00,14.533333333333331,12.0,17.0,37.0,18.466666666666665
2020-06-02 23:00:00+00:00,18.466666666666665,16.0,22.0,26.0,23.366666666666667
2020-06-03 00:00:00+00:00,23.366666666666667,19.0,27.0,52.0,30.37037037037037
2020-06-03 01:00:00+00:00,30.37037037037037,26.0,35.0,2.0,34.65
2020-06-03 02:00:00+00:00,34.65,31.0,38.0,1.0,33.4
2020-06-03 03:00:00+00:00,33.4,30.0,37.0,6.0,28.316666666666663
2020-06-03 04:00:00+00:00,28.316666666666663,25.0,32.0,14.0,26.133333333333333
2020-06-03 05:00:00+00:00,26.133333333333333,24.0,28.0,12.0,27.28333333333333
2020-06-03 06:00:00+00:00,27.28333333333333,26.0,30.0,8.0,27.58333333333333
2020-06-03 07:00:00+00:00,27.58333333333333,24.0,31.0,397.0,24.98076923076923
2020-06-03 08:00:00+00:00,24.98076923076923,21.0,27.0,288.0,31.71052631578948
2020-06-03 09:00:00+00:00,31.71052631578948,25.0,40.0,0.0,24.183333333333334
2020-06-03 10:00:00+00:00,24.183333333333334,20.0,32.0,77.0,21.48333333333333
2020-06-03 11:00:00+00:00,21.48333333333333,19.0,26.0,128.0,28.616666666666667
2020-06-03 12:00:00+00:00,28.616666666666667,25.0,34.0,115.0,28.0
2020-06-03 13:00:00+00:00,28.0,26.0,31.0,1.0,25.683333333333334
2020-06-03 14:00:00+00:00,25.683333333333334,23.0,29.0,0.0,28.15
2020-06-03 15:00:00+00:00,28.15,21.0,34.0,4.0,28.23333333333333
2020-06-03 16:00:00+00:00,28.23333333333333,22.0,34.0,8.0,24.48333333333333
2020-06-03 17:00:00+00:00,24.48333333333333,21.0,28.0,15.0,24.35
2020-06-03 18:00:00+00:00,24.35,22.0,27.0,43.0,23.3
2020-06-03 19:00:00+00:00,23.3,20.0,26.0,53.0,26.316666666666663
2020-06-03 20:00:00+00:00,26.316666666666663,24.0,28.0,3.0,23.58333333333333
2020-06-03 21:00:00+00:00,23.58333333333333,21.0,27.0,4.0,21.616666666666667
2020-06-03 22:00:00+00:00,21.616666666666667,19.0,24.0,5.0,21.616666666666667
2020-06-03 23:00:00+00:00,21.616666666666667,19.0,24.0,86.0,22.633333333333333
2020-06-04 00:00:00+00:00,22.633333333333333,20.0,27.0,88.0,24.296296296296298
2020-06-04 01:00:00+00:00,24.296296296296298,22.0,27.0,1.0,24.966666666666665
2020-06-04 02:00:00+00:00,24.966666666666665,22.0,27.0,1.0,24.6
2020-06-04 03:00:00+00:00,24.6,22.0,27.0,4.0,26.23333333333333
2020-06-04 04:00:00+00:00,26.23333333333333,23.0,30.0,13.0,29.916666666666668
2020-06-04 05:00:00+00:00,29.916666666666668,27.0,33.0,15.0,31.416666666666668
2020-06-04 06:00:00+00:00,31.416666666666668,29.0,35.0,32.0,36.86666666666667
