time,in_pm10,in_pm10_min,in_pm10_max,in_voc_min,Y_pm10
2020-06-01 00:00:00+00:00,27.566666666666663,25.0,30.0,35.0,24.183333333333334
2020-06-01 01:00:00+00:00,24.183333333333334,21.0,27.0,27.0,20.05
2020-06-01 02:00:00+00:00,20.05,19.0,22.0,4.0,18.6
2020-06-01 03:00:00+00:00,18.6,18.0,20.0,11.0,16.9
2020-06-01 04:00:00+00:00,16.9,16.0,18.0,15.0,15.966666666666669
2020-06-01 05:00:00+00:00,15.966666666666669,15.0,17.0,20.0,13.898305084745765
2020-06-01 06:00:00+00:00,13.898305084745765,12.0,16.0,0.0,13.25
2020-06-01 07:00:00+00:00,13.25,13.0,15.0,1.0,13.933333333333334
2020-06-01 08:00:00+00:00,13.933333333333334,13.0,15.0,12.0,16.883333333333333
2020-06-01 09:00:00+00:00,16.883333333333333,14.0,21.0,24.0,15.75
2020-06-01 10:00:00+00:00,15.75,13.0,20.0,1.0,12.866666666666667
2020-06-01 11:00:00+00:00,12.866666666666667,11.0,16.0,4.0,11.0
2020-06-01 12:00:00+00:00,11.0,9.0,13.0,2.0,9.35
2020-06-01 13:00:00+00:00,9.35,8.0,12.0,0.0,7.283333333333333
2020-06-01 14:00:00+00:00,7.283333333333333,6.0,9.0,1.0,5.8
2020-06-01 15:00:00+00:00,5.8,4.0,7.0,6.0,4.416666666666667
2020-06-01 16:00:00+00:00,4.416666666666667,4.0,6.0,2.0,3.616666666666666
2020-06-01 17:00:00+00:00,3.616666666666666,3.0,5.0,1.0,3.440677966101695
2020-06-01 18:00:00+00:00,3.440677966101695,3.0,5.0,1.0,3.75
2020-06-01 19:00:00+00:00,3.75,3.0,5.0,1.0,4.25
2020-06-01 20:00:00+00:00,4.25,3.0,5.0,6.0,4.016666666666667
2020-06-01 21:00:00+00:00,4.016666666666667,3.0,5.0,29.0,4.483333333333333
2020-06-01 22:00:00+00:00,4.483333333333333,3.0,6.0,67.0,4.666666666666667
2020-06-01 23:00:00+00:00,4.666666666666667,4.0,5.0,104.0,5.766666666666667
2020-06-02 00:00:00+00:00,5.766666666666667,4.0,7.0,117.0,8.05
2020-06-02 01:00:00+00:00,8.05,6.0,9.0,138.0,9.75
2020-06-02 02:00:00+00:00,9.75,9.0,11.0,141.0,10.766666666666667
2020-06-02 03:00:00+00:00,10.766666666666667,10.0,12.0,136.0,10.983333333333333
2020-06-02 04:00:00+00:00,10.983333333333333,10.0,12.0,142.0,10.866666666666667
2020-06-02 05:00:00+00:00,10.866666666666667,10.0,12.0,150.0,10.966101694915254
2020-06-02 06:00:00+00:00,10.966101694915254,10.0,11.0,0.0,11.483333333333333
2020-06-02 07:00:00+00:00,11.483333333333333,11.0,12.0,3.0,11.666666666666666
2020-06-02 08:00:00+00:00,11.666666666666666,11.0,13.0,5.0,12.216666666666669
2020-06-02 09:00:00+00:00,12.216666666666669,11.0,14.0,4.0,13.716666666666669
2020-06-02 10:00:00+00:00,13.716666666666669,12.0,19.0,0.0,17.183333333333334
2020-06-02 11:00:00+00:00,17.183333333333334,14.0,19.0,1.0,15.183333333333334
2020-06-02 12:00:00+00:00,15.183333333333334,13.0,17.0,43.0,11.333333333333334
2020-06-02 13:00:00+00:00,11.333333333333334,8.0,15.0,4.0,6.966666666666667
2020-06-02 14:00:00+00:00,6.966666666666667,5.0,10.0,0.0,7.716666666666667
2020-06-02 15:00:00+00:00,7.716666666666667,5.0,11.0,1.0,10.216666666666669
2020-06-02 16:00:00+00:00,10.216666666666669,9.0,12.0,18.0,10.283333333333331
2020-06-02 17:00:00+00:00,10.283333333333331,9.0,12.0,141.0,11.05084745762712
2020-06-02 18:00:00+00:00,11.05084745762712,10.0,12.0,0.0,11.8
2020-06-02 19:00:00+00:00,11.8,11.0,14.0,2.0,11.933333333333334
2020-06-02 20:00:00+00:00,11.933333333333334,11.0,13.0,11.0,13.25
2020-06-02 21:00:00+00:00,13.25,12.0,14.0,21.0,14.0
2020-06-02 22:00:00+00:00,14.0,13.0,15.0,48.0,14.566666666666666
2020-06-02 23:00:00+00:00,14.566666666666666,13.0,16.0,66.0,16.75
2020-06-03 00:00:00+00:00,16.75,14.0,18.0,84.0,18.166666666666668
2020-06-03 01:00:00+00:00,18.166666666666668,17.0,20.0,103.0,20.15
2020-06-03 02:00:00+00:00,20.15,18.0,24.0,118.0,22.166666666666668
2020-06-03 03:00:00+00:00,22.166666666666668,20.0,24.0,125.0,22.48333333333333
2020-06-03 04:00:00+00:00,22.48333333333333,21.0,25.0,139.0,22.23333333333333
2020-06-03 05:00:00+00:00,22.23333333333333,21.0,24.0,153.0,21.864406779661017
2020-06-03 06:00:00+00:00,21.864406779661017,21.0,24.0,0.0,21.78333333333333
2020-06-03 07:00:00+00:00,21.78333333333333,21.0,23.0,3.0,22.0
2020-06-03 08:00:00+00:00,22.0,21.0,24.0,7.0,22.25
2020-06-03 09:00:00+00:00,22.25,21.0,25.0,22.0,25.316666666666663
2020-06-03 10:00:00+00:00,25.316666666666663,21.0,35.0,0.0,41.43333333333333
2020-06-03 11:00:00+00:00,41.43333333333333,33.0,47.0,0.0,48.11666666666667
2020-06-03 12:00:00+00:00,48.11666666666667,42.0,57.0,0.0,51.28333333333333
2020-06-03 13:00:00+00:00,51.28333333333333,53.0,68.0,7.0,54.45
2020-06-03 14:00:00+00:00,54.45,49.0,60.0,11.0,54.28333333333333
2020-06-03 15:00:00+00:00,54.28333333333333,47.0,64.0,24.0,57.25
2020-06-03 16:00:00+00:00,57.25,53.0,60.0,19.0,51.46666666666667
2020-06-03 17:00:00+00:00,51.46666666666667,47.0,57.0,161.0,43.20338983050848
2020-06-03 18:00:00+00:00,43.20338983050848,38.0,50.0,0.0,34.7
2020-06-03 19:00:00+00:00,34.7,30.0,41.0,1.0,34.083333333333336
2020-06-03 20:00:00+00:00,34.083333333333336,32.0,37.0,16.0,32.666666666666664
2020-06-03 21:00:00+00:00,32.666666666666664,30.0,35.0,53.0,29.58333333333333
2020-06-03 22:00:00+00:00,29.58333333333333,26.0,33.0,55.0,27.1
2020-06-03 23:00:00+00:00,27.1,24.0,29.0,47.0,26.83333333333333
2020-06-04 00:00:00+00:00,26.83333333333333,25.0,29.0,62.0,28.55
2020-06-04 01:00:00+00:00,28.55,26.0,31.0,60.0,29.58333333333333
2020-06-04 02:00:00+00:00,29.58333333333333,27.0,31.0,68.0,29.316666666666663
2020-06-04 03:00:00+00:00,29.316666666666663,27.0,33.0,74.0,31.466666666666665
2020-06-04 04:00:00+00:00,31.466666666666665,29.0,34.0,73.0,33.05
2020-06-04 05:00:00+00:00,33.05,31.0,34.0,71.0,33.559322033898304
2020-06-04 06:00:00+00:00,33.559322033898304,32.0,36.0,0.0,34.8
2020-06-04 07:00:00+00:00,34.8,33.0,37.0,2.0,34.28333333333333
2020-06-04 08:00:00+00:00,34.28333333333333,32.0,36.0,7.0,31.883333333333333
2020-06-04 09:00:00+00:00,31.883333333333333,29.0,36.0,31.0,36.85
2020-06-04 10:00:00+00:00,36.85,32.0,42.0,5.0,47.15
2020-06-04 11:00:00+00:00,47.15,39.0,56.0,2.0,49.36666666666667
2020-06-04 12:00:00+00:00,49.36666666666667,44.0,53.0,1.0,51.88333333333333
2020-06-04 13:00:00+00:00,51.88333333333333,47.0,55.0,0.0,45.86666666666667
2020-06-04 14:00:00+00:00,45.86666666666667,41.0,54.0,1.0,40.11666666666667
2020-06-04 15:00:00+00:00,40.11666666666667,34.0,45.0,0.0,35.88235294117647
2020-06-04 16:00:00+00:00,35.88235294117647,34.0,38.0,104.0,35.85844158496732
2020-06-04 17:00:00+00:00,35.85844158496732,33.97708333333333,37.975,103.92777777777778,35.83453022875817
2020-06-04 18:00:00+00:00,35.83453022875817,33.954166666666666,37.95,103.85555555555555,35.81061887254902
2020-06-04 19:00:00+00:00,35.81061887254902,33.93125,37.925,103.78333333333332,35.78670751633987
2020-06-04 20:00:00+00:00,35.78670751633987,33.90833333333333,37.9,103.71111111111112,35.76279616013072
