time,in_pm10,in_pm10_min,in_pm10_max,in_voc_min,Y_pm10
2020-06-01 00:00:00+00:00,30.183333333333334,26.0,33.0,42.0,22.28333333333333
2020-06-01 01:00:00+00:00,22.28333333333333,18.0,27.0,16.0,18.7
2020-06-01 02:00:00+00:00,18.7,17.0,20.0,24.0,20.1
2020-06-01 03:00:00+00:00,20.1,19.0,21.0,26.0,17.983333333333334
2020-06-01 04:00:00+00:00,17.983333333333334,16.0,22.0,21.0,16.266666666666666
2020-06-01 05:00:00+00:00,16.266666666666666,14.0,18.0,14.0,14.45
2020-06-01 06:00:00+00:00,14.45,13.0,17.0,14.0,17.25
2020-06-01 07:00:00+00:00,17.25,13.0,23.0,0.0,22.966666666666665
2020-06-01 08:00:00+00:00,22.966666666666665,19.0,26.0,2.0,24.10169491525424
2020-06-01 09:00:00+00:00,24.10169491525424,22.0,26.0,0.0,20.95
2020-06-01 10:00:00+00:00,20.95,17.0,26.0,2.0,16.183333333333334
2020-06-01 11:00:00+00:00,16.183333333333334,13.0,20.0,4.0,15.616666666666667
2020-06-01 12:00:00+00:00,15.616666666666667,14.0,18.0,40.0,11.466666666666669
2020-06-01 13:00:00+00:00,11.466666666666669,8.0,17.0,0.0,6.9
2020-06-01 14:00:00+00:00,6.9,4.0,12.0,0.0,4.266666666666667
2020-06-01 15:00:00+00:00,4.266666666666667,3.0,6.0,35.0,5.783333333333333
2020-06-01 16:00:00+00:00,5.783333333333333,4.0,7.0,65.0,6.216666666666667
2020-06-01 17:00:00+00:00,6.216666666666667,4.0,8.0,68.0,6.933333333333334
2020-06-01 18:00:00+00:00,6.933333333333334,5.0,9.0,166.0,8.6
2020-06-01 19:00:00+00:00,8.6,6.0,10.0,221.0,8.966666666666667
2020-06-01 20:00:00+00:00,8.966666666666667,6.0,11.0,228.0,10.610169491525424
2020-06-01 21:00:00+00:00,10.610169491525424,9.0,12.0,0.0,14.966666666666669
2020-06-01 22:00:00+00:00,14.966666666666669,11.0,21.0,2.0,22.78333333333333
2020-06-01 23:00:00+00:00,22.78333333333333,19.0,27.0,23.0,28.23333333333333
2020-06-02 00:00:00+00:00,28.23333333333333,25.0,32.0,26.0,30.516666666666666
2020-06-02 01:00:00+00:00,30.516666666666666,29.0,33.0,2.0,27.2
2020-06-02 02:00:00+00:00,27.2,24.0,30.0,2.0,23.7
2020-06-02 03:00:00+00:00,23.7,21.0,27.0,6.0,23.816666666666663
2020-06-02 04:00:00+00:00,23.816666666666663,21.0,27.0,5.0,25.0
2020-06-02 05:00:00+00:00,25.0,23.0,27.0,19.0,24.766666666666666
2020-06-02 06:00:00+00:00,24.766666666666666,23.0,27.0,40.0,25.78333333333333
2020-06-02 07:00:00+00:00,25.78333333333333,23.0,29.0,43.0,26.916666666666668
2020-06-02 08:00:00+00:00,26.916666666666668,23.0,32.0,23.0,26.559322033898304
2020-06-02 09:00:00+00:00,26.559322033898304,25.0,30.0,0.0,25.9
2020-06-02 10:00:00+00:00,25.9,23.0,31.0,1.0,27.2
2020-06-02 11:00:00+00:00,27.2,24.0,32.0,1.0,25.183333333333334
2020-06-02 12:00:00+00:00,25.183333333333334,22.0,28.0,1.0,14.033333333333331
2020-06-02 13:00:00+00:00,14.033333333333331,6.0,25.0,0.0,8.75
2020-06-02 14:00:00+00:00,8.75,7.0,11.0,0.0,10.8
2020-06-02 15:00:00+00:00,10.8,8.0,15.0,244.0,16.366666666666667
2020-06-02 16:00:00+00:00,16.366666666666667,13.0,19.0,235.0,18.05
2020-06-02 17:00:00+00:00,18.05,16.0,22.0,282.0,18.65
2020-06-02 18:00:00+00:00,18.65,16.0,21.0,507.0,20.05
2020-06-02 19:00:00+00:00,20.05,18.0,22.0,561.0,20.016666666666666
2020-06-02 20:00:00+00:00,20.016666666666666,18.0,21.0,552.0,24.166666666666668
2020-06-02 21:00:00+00:00,24.166666666666668,21.0,28.0,4.0,30.016666666666666
2020-06-02 22:00:00+00:00,30.016666666666666,25.0,36.0,1.0,39.95
2020-06-02 23:00:00+00:00,39.95,33.0,48.0,21.0,52.91666666666666
2020-06-03 00:00:00+00:00,52.91666666666666,45.0,61.0,38.0,53.49583333333332
