time,in_co2,in_co2_min,in_co2_max,in_humi,in_humi_min,in_humi_max,in_pm10,in_pm10_min,in_pm10_max,in_temp,in_temp_min,in_temp_max,in_voc,in_voc_min,in_voc_max
2020-06-01 00:00:00+00:00,478.8,467.0,487.0,54.53333333333333,54.0,55.0,30.183333333333334,26.0,33.0,24.17,24.1,24.3,57.93333333333333,42.0,80.0
2020-06-01 01:00:00+00:00,477.73333333333335,469.0,485.0,55.56666666666667,55.0,56.0,22.28333333333333,18.0,27.0,24.09666666666667,24.0,24.1,49.43333333333333,16.0,72.0
2020-06-01 02:00:00+00:00,474.8833333333333,467.0,484.0,55.9,55.0,56.0,18.7,17.0,20.0,24.03666666666667,24.0,24.1,39.78333333333333,24.0,55.0
2020-06-01 03:00:00+00:00,473.15,466.0,479.0,55.98333333333333,55.0,56.0,20.1,19.0,21.0,24.03,24.0,24.1,33.95,26.0,44.0
2020-06-01 04:00:00+00:00,473.01666666666665,462.0,481.0,56.0,56.0,56.0,17.983333333333334,16.0,22.0,23.98333333333333,23.9,24.0,31.78333333333333,21.0,42.0
2020-06-01 05:00:00+00:00,472.8,463.0,482.0,56.0,56.0,56.0,16.266666666666666,14.0,18.0,23.935,23.9,24.0,28.433333333333334,14.0,40.0
2020-06-01 06:00:00+00:00,471.73333333333335,464.0,479.0,55.75,55.0,56.0,14.45,13.0,17.0,23.92,23.9,24.0,21.266666666666666,14.0,29.0
2020-06-01 07:00:00+00:00,480.3333333333333,471.0,509.0,54.96666666666667,54.0,55.0,17.25,13.0,23.0,23.68166666666667,23.5,23.9,16.133333333333333,0.0,59.0
2020-06-01 08:00:00+00:00,485.73333333333335,475.0,502.0,54.43333333333333,53.0,55.0,22.966666666666665,19.0,26.0,23.73,23.5,23.9,49.66666666666666,2.0,138.0
2020-06-01 09:00:00+00:00,512.8305084745763,486.0,570.0,52.50847457627118,51.0,54.0,24.10169491525424,22.0,26.0,24.07118644067797,23.8,24.3,40.88135593220339,0.0,114.0
2020-06-01 10:00:00+00:00,539.75,521.0,575.0,48.71666666666667,45.0,52.0,20.95,17.0,26.0,24.53,24.3,24.7,34.85,2.0,84.0
2020-06-01 11:00:00+00:00,543.8833333333333,523.0,566.0,45.13333333333333,43.0,48.0,16.183333333333334,13.0,20.0,24.776666666666664,24.7,24.9,86.28333333333333,4.0,196.0
2020-06-01 12:00:00+00:00,518.05,488.0,553.0,44.61666666666667,43.0,45.0,15.616666666666667,14.0,18.0,24.81833333333333,24.8,24.9,104.18333333333334,40.0,149.0
2020-06-01 13:00:00+00:00,496.0833333333333,475.0,526.0,42.266666666666666,40.0,44.0,11.466666666666669,8.0,17.0,24.94,24.8,25.0,90.5,0.0,187.0
2020-06-01 14:00:00+00:00,483.9666666666666,469.0,512.0,38.93333333333333,37.0,42.0,6.9,4.0,12.0,25.07,25.0,25.1,61.31666666666667,0.0,150.0
2020-06-01 15:00:00+00:00,496.1666666666667,476.0,520.0,38.48333333333333,37.0,39.0,4.266666666666667,3.0,6.0,25.105000000000004,25.1,25.2,133.03333333333333,35.0,217.0
2020-06-01 16:00:00+00:00,488.4333333333333,476.0,502.0,38.55,37.0,39.0,5.783333333333333,4.0,7.0,25.10666666666667,25.1,25.2,113.9,65.0,181.0
2020-06-01 17:00:00+00:00,500.3,473.0,533.0,39.23333333333333,38.0,40.0,6.216666666666667,4.0,8.0,25.06833333333333,24.9,25.1,164.33333333333334,68.0,286.0
2020-06-01 18:00:00+00:00,509.81666666666666,486.0,526.0,40.48333333333333,40.0,41.0,6.933333333333334,5.0,9.0,24.953333333333333,24.8,25.1,218.8,166.0,276.0
2020-06-01 19:00:00+00:00,486.3833333333333,477.0,495.0,41.68333333333333,41.0,42.0,8.6,6.0,10.0,24.65666666666667,24.6,24.8,278.6,221.0,336.0
2020-06-01 20:00:00+00:00,483.3666666666667,470.0,496.0,42.11666666666667,42.0,43.0,8.966666666666667,6.0,11.0,24.57,24.4,24.7,247.3,228.0,265.0
2020-06-01 21:00:00+00:00,481.1864406779661,472.0,491.0,43.644067796610166,43.0,45.0,10.610169491525424,9.0,12.0,24.327118644067795,24.2,24.4,66.98305084745763,0.0,266.0
2020-06-01 22:00:00+00:00,486.4,477.0,497.0,45.48333333333333,44.0,46.0,14.966666666666669,11.0,21.0,24.135,24.0,24.3,16.6,2.0,47.0
2020-06-01 23:00:00+00:00,493.56666666666666,483.0,504.0,46.98333333333333,46.0,47.0,22.78333333333333,19.0,27.0,23.961666666666662,23.9,24.0,35.016666666666666,23.0,60.0
2020-06-02 00:00:00+00:00,495.06666666666666,482.0,505.0,47.4,47.0,48.0,28.23333333333333,25.0,32.0,23.895,23.8,23.9,35.65,26.0,42.0
2020-06-02 01:00:00+00:00,494.4,480.0,508.0,47.96666666666667,47.0,48.0,30.516666666666666,29.0,33.0,23.855,23.8,23.9,19.25,2.0,37.0
2020-06-02 02:00:00+00:00,493.9,484.0,504.0,47.53333333333333,47.0,48.0,27.2,24.0,30.0,23.73333333333333,23.6,23.8,10.266666666666667,2.0,22.0
