time,in_co2,in_co2_min,in_co2_max,in_humi,in_humi_min,in_humi_max,in_pm10,in_pm10_min,in_pm10_max,in_temp,in_temp_min,in_temp_max,in_voc,in_voc_min,in_voc_max
2020-06-01 00:00:00+00:00,468.06666666666666,461.0,477.0,41.98333333333333,41.0,43.0,12.633333333333333,11.0,14.0,27.496666666666663,27.3,27.6,55.6,32.0,69.0
2020-06-01 01:00:00+00:00,467.35,459.0,477.0,42.98333333333333,42.0,43.0,9.9,9.0,12.0,27.21833333333333,27.1,27.3,37.35,23.0,54.0
2020-06-01 02:00:00+00:00,465.26666666666665,456.0,473.0,43.78333333333333,43.0,44.0,8.866666666666667,8.0,10.0,26.995,26.9,27.1,30.48333333333333,11.0,49.0
2020-06-01 03:00:00+00:00,463.65,454.0,474.0,44.25,44.0,45.0,8.25,7.0,10.0,26.795,26.7,26.9,26.133333333333333,7.0,41.0
2020-06-01 04:00:00+00:00,463.1833333333333,454.0,471.0,45.0,45.0,45.0,7.283333333333333,7.0,8.0,26.576666666666668,26.5,26.7,23.2,3.0,48.0
2020-06-01 05:00:00+00:00,462.8,457.0,472.0,45.03333333333333,45.0,46.0,6.75,6.0,8.0,26.421666666666667,26.4,26.5,30.03333333333333,10.0,62.0
2020-06-01 06:00:00+00:00,462.9166666666667,453.0,472.0,45.0,45.0,45.0,6.083333333333333,6.0,7.0,26.38,26.3,26.4,48.0,32.0,67.0
2020-06-01 07:00:00+00:00,463.0169491525424,455.0,470.0,44.88135593220339,44.0,45.0,6.576271186440678,5.0,8.0,26.491525423728813,26.4,26.6,17.71186440677966,0.0,54.0
2020-06-01 08:00:00+00:00,462.56666666666666,455.0,475.0,43.78333333333333,43.0,44.0,6.966666666666667,6.0,9.0,26.875,26.6,27.2,14.316666666666666,1.0,30.0
2020-06-01 09:00:00+00:00,462.6333333333333,457.0,473.0,42.41666666666666,42.0,43.0,6.716666666666667,5.0,9.0,27.613333333333333,27.2,27.9,25.883333333333333,14.0,37.0
2020-06-01 10:00:00+00:00,464.35,456.0,472.0,41.333333333333336,41.0,42.0,6.85,4.0,9.0,27.96333333333333,27.8,28.1,26.95,0.0,56.0
2020-06-01 11:00:00+00:00,464.78333333333336,456.0,470.0,40.13333333333333,39.0,41.0,5.533333333333333,4.0,8.0,28.026666666666664,27.9,28.1,32.083333333333336,3.0,55.0
2020-06-01 12:00:00+00:00,462.3666666666667,453.0,470.0,38.75,37.0,40.0,6.266666666666667,4.0,8.0,28.18,28.0,28.5,25.766666666666666,2.0,42.0
2020-06-01 13:00:00+00:00,459.9333333333333,453.0,468.0,35.5,34.0,38.0,4.833333333333333,3.0,8.0,28.841666666666665,28.5,29.2,21.5,0.0,48.0
2020-06-01 14:00:00+00:00,456.5833333333333,447.0,464.0,32.333333333333336,31.0,34.0,4.0,3.0,6.0,29.895,29.3,30.6,40.43333333333333,12.0,69.0
2020-06-01 15:00:00+00:00,454.3833333333333,448.0,463.0,30.1,29.0,31.0,2.966666666666667,2.0,5.0,31.17,30.6,31.7,56.4,38.0,84.0
2020-06-01 16:00:00+00:00,453.3333333333333,445.0,462.0,28.4,27.0,29.0,3.7,1.0,6.0,32.3485,31.8,32.9,58.03333333333333,35.0,80.0
2020-06-01 17:00:00+00:00,452.06666666666666,444.0,464.0,27.65,27.0,28.0,4.0,2.0,6.0,33.2755,32.9,33.7,93.21666666666668,57.0,133.0
2020-06-01 18:00:00+00:00,452.48333333333335,445.0,460.0,27.716666666666665,27.0,28.0,4.183333333333334,2.0,6.0,33.726000000000006,33.6,33.79,184.1,114.0,251.0
2020-06-01 19:00:00+00:00,453.7169811320755,448.0,460.0,29.18867924528302,28.0,30.0,4.320754716981132,2.0,6.0,32.70452830188679,31.9,33.6,64.58490566037736,1.0,248.0
2020-06-01 20:00:00+00:00,455.7166666666666,445.0,462.0,31.383333333333333,30.0,32.0,4.583333333333333,2.0,6.0,31.08833333333333,30.4,31.8,5.133333333333334,0.0,20.0
2020-06-01 21:00:00+00:00,459.85,449.0,470.0,33.25,32.0,34.0,5.75,4.0,7.0,29.90833333333333,29.4,30.4,8.016666666666667,2.0,18.0
2020-06-01 22:00:00+00:00,467.3833333333333,457.0,478.0,34.833333333333336,34.0,36.0,6.566666666666666,5.0,8.0,29.02,28.6,29.4,16.116666666666667,9.0,25.0
2020-06-01 23:00:00+00:00,474.4166666666667,466.0,484.0,36.333333333333336,36.0,37.0,7.766666666666667,6.0,9.0,28.28333333333333,28.0,28.6,15.666666666666666,8.0,25.0
2020-06-02 00:00:00+00:00,476.95,469.0,484.0,37.0,37.0,37.0,8.833333333333334,7.0,11.0,27.745,27.5,28.0,31.25,22.0,36.0
2020-06-02 01:00:00+00:00,481.6333333333333,470.0,489.0,37.93333333333333,37.0,38.0,10.583333333333334,9.0,13.0,27.25333333333333,27.0,27.5,20.566666666666663,3.0,34.0
2020-06-02 02:00:00+00:00,484.48333333333335,478.0,492.0,38.766666666666666,38.0,39.0,11.85,10.0,14.0,26.801666666666662,26.6,27.0,7.783333333333333,3.0,13.0
2020-06-02 03:00:00+00:00,486.9666666666666,479.0,494.0,39.0,39.0,39.0,11.25,10.0,14.0,26.398333333333333,26.2,26.6,6.483333333333333,2.0,11.0
