time,in_co2,in_humi,in_pm10,in_temp,in_voc
2020-06-01 00:00:00+00:00,445.9666666666666,42.65,27.566666666666663,27.60166666666667,47.78333333333333
2020-06-01 01:00:00+00:00,444.75,43.78333333333333,24.183333333333334,27.59666666666667,45.48333333333333
2020-06-01 02:00:00+00:00,442.06666666666666,44.25,20.05,27.521666666666665,22.516666666666666
2020-06-01 03:00:00+00:00,441.0833333333333,45.0,18.6,27.5,24.683333333333334
2020-06-01 04:00:00+00:00,440.4666666666666,45.0,16.9,27.49,30.65
2020-06-01 05:00:00+00:00,439.4666666666666,45.0,15.966666666666669,27.401666666666664,35.55
2020-06-01 06:00:00+00:00,439.5084745762712,45.0,13.898305084745765,27.4,14.59322033898305
2020-06-01 07:00:00+00:00,438.7166666666666,44.71666666666667,13.25,27.42333333333333,10.966666666666669
2020-06-01 08:00:00+00:00,439.9333333333333,44.0,13.933333333333334,27.55166666666667,26.166666666666668
2020-06-01 09:00:00+00:00,441.9166666666667,43.38333333333333,16.883333333333333,27.76833333333333,42.53333333333333
2020-06-01 10:00:00+00:00,439.35,42.9,15.75,28.061666666666667,40.46666666666667
2020-06-01 11:00:00+00:00,451.6166666666667,40.7,12.866666666666667,27.61,73.86666666666666
2020-06-01 12:00:00+00:00,447.6666666666667,39.56666666666667,11.0,28.126666666666665,50.88333333333333
2020-06-01 13:00:00+00:00,441.15,38.65,9.35,28.308333333333334,59.71666666666667
2020-06-01 14:00:00+00:00,440.95,37.766666666666666,7.283333333333333,28.433333333333334,68.11666666666666
2020-06-01 15:00:00+00:00,439.3,37.11666666666667,5.8,28.4,84.46666666666667
2020-06-01 16:00:00+00:00,437.1333333333333,36.516666666666666,4.416666666666667,28.405,68.45
2020-06-01 17:00:00+00:00,437.1,35.583333333333336,3.616666666666666,28.4,34.43333333333333
2020-06-01 18:00:00+00:00,440.9830508474576,36.45762711864407,3.440677966101695,28.27457627118644,35.389830508474574
2020-06-01 19:00:00+00:00,441.26666666666665,36.86666666666667,3.75,28.141666666666666,7.933333333333334
2020-06-01 20:00:00+00:00,439.45,37.38333333333333,4.25,28.006666666666668,21.6
2020-06-01 21:00:00+00:00,439.3833333333333,38.0,4.016666666666667,27.92333333333333,51.88333333333333
2020-06-01 22:00:00+00:00,441.15,38.766666666666666,4.483333333333333,27.9,88.86666666666666
2020-06-01 23:00:00+00:00,443.03333333333336,39.0,4.666666666666667,27.83833333333333,119.0
2020-06-02 00:00:00+00:00,446.65,39.0,5.766666666666667,27.796666666666667,132.05
2020-06-02 01:00:00+00:00,449.25,39.13333333333333,8.05,27.7,140.86666666666667
2020-06-02 02:00:00+00:00,451.31666666666666,40.0,9.75,27.688333333333333,145.3
2020-06-02 03:00:00+00:00,451.6833333333333,40.0,10.766666666666667,27.60166666666667,146.6
2020-06-02 04:00:00+00:00,451.1666666666667,40.0,10.983333333333333,27.598333333333336,150.1
2020-06-02 05:00:00+00:00,451.53333333333336,40.0,10.866666666666667,27.50333333333333,158.15
2020-06-02 06:00:00+00:00,455.89830508474574,40.0,10.966101694915254,27.5,40.6271186440678
2020-06-02 07:00:00+00:00,457.1333333333333,40.0,11.483333333333333,27.5,4.7
2020-06-02 08:00:00+00:00,458.8333333333333,39.73333333333333,11.666666666666666,27.5,10.45
2020-06-02 09:00:00+00:00,461.9666666666666,39.0,12.216666666666669,27.5,12.016666666666667
2020-06-02 10:00:00+00:00,476.85,39.0,13.716666666666669,27.5,11.6
2020-06-02 11:00:00+00:00,499.4,39.0,17.183333333333334,27.51333333333333,34.63333333333333
2020-06-02 12:00:00+00:00,492.9666666666666,39.083333333333336,15.183333333333334,27.49833333333333,54.38333333333333
2020-06-02 13:00:00+00:00,479.5833333333333,37.93333333333333,11.333333333333334,27.543333333333337,39.016666666666666
2020-06-02 14:00:00+00:00,454.7,35.0,6.966666666666667,27.56833333333333,9.3
2020-06-02 15:00:00+00:00,441.9166666666667,34.35,7.716666666666667,27.405,19.78333333333333
2020-06-02 16:00:00+00:00,444.01666666666665,35.6,10.216666666666669,27.471666666666668,94.01666666666668
2020-06-02 17:00:00+00:00,445.9666666666666,36.16666666666666,10.283333333333331,27.5,162.21666666666667
2020-06-02 18:00:00+00:00,449.4406779661017,37.0,11.05084745762712,27.5,47.644067796610166
2020-06-02 19:00:00+00:00,452.35,37.88333333333333,11.8,27.496666666666663,8.283333333333333
2020-06-02 20:00:00+00:00,452.76666666666665,38.41666666666666,11.933333333333334,27.42333333333333,19.85
2020-06-02 21:00:00+00:00,451.9333333333333,39.11666666666667,13.25,27.40333333333333,33.733333333333334
2020-06-02 22:00:00+00:00,452.3333333333333,39.98333333333333,14.0,27.4,58.3
2020-06-02 23:00:00+00:00,451.8666666666667,40.0,14.566666666666666,27.4,77.7
2020-06-03 00:00:00+00:00,451.3333333333333,40.45,16.75,27.4,93.1
2020-06-03 01:00:00+00:00,452.1166666666667,41.0,18.166666666666668,27.4,111.71666666666668
2020-06-03 02:00:00+00:00,451.05,41.0,20.15,27.39,126.88333333333334
2020-06-03 03:00:00+00:00,452.4166666666667,41.0,22.166666666666668,27.3,133.61666666666667
2020-06-03 04:00:00+00:00,450.7,41.55,22.48333333333333,27.3,146.71666666666667
2020-06-03 05:00:00+00:00,451.5,41.73333333333333,22.23333333333333,27.3,163.76666666666668
2020-06-03 06:00:00+00:00,451.64406779661016,41.86440677966102,21.864406779661017,27.3,42.898305084745765
2020-06-03 07:00:00+00:00,451.95,42.0,21.78333333333333,27.313333333333333,4.916666666666667
