time,in_co2,in_co2_min,in_co2_max,in_humi,in_humi_min,in_humi_max,in_pm10,in_pm10_min,in_pm10_max,in_temp,in_temp_min,in_temp_max,in_voc,in_voc_min,in_voc_max
2020-06-01 12:00:00+00:00,470.2586206896552,452.0,528.0,38.206896551724135,38.0,40.0,11.689655172413794,9.0,14.0,30.0,29.3,30.1,1.8448275862068966,0.0,4.0
2020-06-01 13:00:00+00:00,458.26666666666665,447.0,472.0,37.916666666666664,37.0,38.0,9.066666666666666,7.0,12.0,29.990000000000002,29.9,30.1,3.1333333333333333,2.0,5.0
2020-06-01 14:00:00+00:00,452.81666666666666,444.0,463.0,37.03333333333333,37.0,38.0,7.45,6.0,10.0,29.9,29.9,29.9,4.216666666666667,2.0,6.0
2020-06-01 15:00:00+00:00,448.25,437.0,457.0,37.0,37.0,37.0,5.8,5.0,7.0,29.821666666666665,29.8,29.9,5.4,3.0,8.0
2020-06-01 16:00:00+00:00,444.78333333333336,436.0,456.0,36.65,36.0,37.0,5.266666666666667,4.0,7.0,29.763333333333332,29.7,29.8,5.3,3.0,8.0
2020-06-01 17:00:00+00:00,443.3666666666667,433.0,454.0,35.86666666666667,35.0,36.0,4.4,3.0,5.0,29.60166666666667,29.5,29.7,9.483333333333333,1.0,48.0
2020-06-01 18:00:00+00:00,447.23333333333335,437.0,462.0,34.78333333333333,34.0,35.0,3.966666666666667,3.0,6.0,29.328333333333333,29.2,29.5,51.45,39.0,61.0
2020-06-01 19:00:00+00:00,456.43333333333334,446.0,464.0,33.78333333333333,33.0,35.0,8.066666666666666,4.0,12.0,29.105,29.0,29.2,54.983333333333334,44.0,68.0
2020-06-01 20:00:00+00:00,460.4,450.0,474.0,34.11666666666667,34.0,35.0,8.3,6.0,11.0,28.828333333333333,28.7,29.0,56.28333333333333,46.0,67.0
2020-06-01 21:00:00+00:00,460.95,452.0,469.0,35.35,35.0,36.0,8.816666666666666,6.0,12.0,28.55666666666667,28.5,28.7,45.71666666666667,41.0,50.0
2020-06-01 22:00:00+00:00,466.8666666666667,458.0,476.0,36.46666666666667,36.0,37.0,9.316666666666666,7.0,12.0,28.36,28.3,28.5,52.38333333333333,46.0,58.0
2020-06-01 23:00:00+00:00,471.1111111111111,459.0,481.0,37.31481481481482,37.0,38.0,10.425925925925926,8.0,12.0,28.22407407407407,28.2,28.3,16.666666666666668,2.0,57.0
2020-06-02 00:00:00+00:00,476.18333333333334,467.0,487.0,38.0,38.0,38.0,12.833333333333334,11.0,16.0,28.083333333333332,28.0,28.1,4.216666666666667,2.0,7.0
2020-06-02 01:00:00+00:00,474.71666666666664,467.0,483.0,38.0,38.0,38.0,14.55,12.0,17.0,27.985,27.9,28.0,7.816666666666666,4.0,11.0
2020-06-02 02:00:00+00:00,476.85,466.0,486.0,38.0,38.0,38.0,14.316666666666666,12.0,18.0,27.89333333333333,27.8,27.9,8.6,2.0,13.0
2020-06-02 03:00:00+00:00,476.6,468.0,487.0,38.0,38.0,38.0,13.95,12.0,16.0,27.805,27.8,27.9,15.633333333333333,9.0,20.0
2020-06-02 04:00:00+00:00,477.18333333333334,470.0,484.0,38.0,38.0,38.0,13.583333333333334,11.0,15.0,27.763333333333332,27.7,27.8,19.033333333333335,16.0,21.0
2020-06-02 05:00:00+00:00,483.01666666666665,470.0,498.0,38.0,38.0,38.0,13.233333333333333,11.0,15.0,27.7,27.7,27.7,18.0,15.0,22.0
2020-06-02 06:00:00+00:00,489.6333333333333,475.0,497.0,38.11666666666667,38.0,39.0,14.316666666666666,11.0,17.0,27.683333333333334,27.6,27.7,37.95,15.0,110.0
2020-06-02 07:00:00+00:00,495.3333333333333,482.0,508.0,38.016666666666666,38.0,39.0,15.166666666666666,12.0,20.0,27.689999999999998,27.6,27.7,122.66666666666667,95.0,142.0
2020-06-02 08:00:00+00:00,499.45,487.0,509.0,38.0,38.0,38.0,17.35,14.0,21.0,27.7,27.7,27.7,81.85,58.0,103.0
2020-06-02 09:00:00+00:00,507.3666666666667,490.0,527.0,37.2,37.0,38.0,17.4,14.0,20.0,27.751666666666665,27.7,27.8,51.916666666666664,31.0,68.0
2020-06-02 10:00:00+00:00,527.8666666666667,515.0,545.0,37.61666666666667,37.0,38.0,19.333333333333332,14.0,25.0,27.8,27.8,27.8,40.483333333333334,16.0,63.0
2020-06-02 11:00:00+00:00,513.9074074074074,500.0,526.0,38.46296296296296,38.0,39.0,24.685185185185187,21.0,30.0,27.63148148148148,27.3,27.8,10.537037037037036,1.0,42.0
2020-06-02 12:00:00+00:00,499.3833333333333,488.0,509.0,38.516666666666666,37.0,39.0,24.416666666666668,18.0,33.0,27.116666666666667,27.0,27.3,3.3,1.0,8.0
2020-06-02 13:00:00+00:00,489.3333333333333,476.0,506.0,34.583333333333336,33.0,37.0,14.3,8.0,21.0,27.196666666666665,27.1,27.5,9.65,1.0,93.0
