time,in_co2,in_co2_min,in_co2_max,in_humi,in_humi_min,in_humi_max,in_pm10,in_pm10_min,in_pm10_max,in_temp,in_temp_min,in_temp_max,in_voc,in_voc_min,in_voc_max
2020-11-01 00:00:00+00:00,546.6,537.0,553.0,35.0,35.0,35.0,27.4,25.0,31.0,23.416666666666668,23.3,23.6,52.5,44.0,64.0
2020-11-01 01:00:00+00:00,549.2881355932203,542.0,559.0,34.30508474576271,34.0,35.0,25.57627118644068,23.0,29.0,23.835593220338986,23.6,24.0,15.559322033898304,1.0,53.0
2020-11-01 02:00:00+00:00,555.15,546.0,565.0,34.35,34.0,35.0,22.816666666666663,21.0,25.0,24.116666666666667,24.0,24.2,5.9,2.0,13.0
2020-11-01 03:00:00+00:00,559.8644067796611,550.0,570.0,35.0,35.0,35.0,20.779661016949152,18.0,22.0,24.36610169491525,24.2,24.5,11.47457627118644,5.0,17.0
2020-11-01 04:00:00+00:00,562.9,553.0,572.0,34.45,34.0,35.0,19.0,17.0,21.0,24.613333333333333,24.5,24.7,14.666666666666666,5.0,22.0
2020-11-01 05:00:00+00:00,563.4,554.0,572.0,34.0,34.0,34.0,17.716666666666665,16.0,20.0,24.815,24.7,24.9,18.1,13.0,25.0
2020-11-01 06:00:00+00:00,566.9833333333333,556.0,573.0,34.0,34.0,34.0,16.25,14.0,18.0,24.988333333333333,24.9,25.1,17.9,12.0,23.0
2020-11-01 07:00:00+00:00,569.1833333333333,560.0,577.0,34.0,34.0,34.0,16.8,15.0,20.0,25.22,25.1,25.4,18.516666666666666,12.0,28.0
2020-11-01 08:00:00+00:00,568.7333333333333,560.0,579.0,34.0,34.0,34.0,23.633333333333333,19.0,27.0,25.49333333333333,25.4,25.6,27.33333333333333,18.0,38.0
2020-11-01 09:00:00+00:00,565.1166666666667,556.0,575.0,34.0,34.0,34.0,27.73333333333333,23.0,33.0,25.66,25.6,25.7,45.73333333333333,29.0,68.0
2020-11-01 10:00:00+00:00,556.0,548.0,566.0,34.36666666666667,34.0,35.0,25.366666666666667,21.0,32.0,25.68166666666667,25.6,25.7,72.01666666666667,62.0,80.0
2020-11-01 11:00:00+00:00,551.4666666666667,544.0,561.0,35.0,35.0,35.0,20.266666666666666,17.0,22.0,25.595,25.5,25.7,85.01666666666667,78.0,90.0
2020-11-01 12:00:00+00:00,547.0166666666667,538.0,553.0,35.0,35.0,35.0,19.116666666666667,17.0,21.0,25.52833333333333,25.5,25.6,88.45,78.0,95.0
2020-11-01 13:00:00+00:00,542.5084745762712,535.0,551.0,35.16949152542373,35.0,36.0,18.440677966101696,17.0,20.0,25.41186440677966,25.4,25.5,22.6271186440678,0.0,86.0
2020-11-01 14:00:00+00:00,539.1833333333333,530.0,551.0,35.983333333333334,35.0,36.0,17.366666666666667,16.0,19.0,25.313333333333333,25.2,25.4,6.416666666666667,3.0,12.0
2020-11-01 15:00:00+00:00,537.1,529.0,546.0,36.0,36.0,36.0,16.966666666666665,16.0,19.0,25.191666666666663,25.1,25.3,11.816666666666666,7.0,16.0
2020-11-01 16:00:00+00:00,537.3833333333333,529.0,549.0,36.7,36.0,37.0,16.516666666666666,14.0,19.0,25.1,25.0,25.2,16.066666666666666,12.0,21.0
2020-11-01 17:00:00+00:00,533.4166666666666,525.0,541.0,37.0,37.0,37.0,12.066666666666666,10.0,15.0,24.975,24.9,25.1,11.516666666666667,4.0,18.0
2020-11-01 18:00:00+00:00,530.1333333333333,521.0,543.0,37.13333333333333,37.0,38.0,8.983333333333333,8.0,11.0,24.85333333333333,24.8,24.9,19.65,14.0,25.0
2020-11-01 19:00:00+00:00,529.95,523.0,538.0,37.98333333333333,37.0,38.0,7.866666666666666,7.0,9.0,24.741666666666667,24.7,24.8,21.966666666666665,16.0,27.0
2020-11-01 20:00:00+00:00,527.7833333333333,521.0,537.0,38.0,38.0,38.0,6.966666666666667,6.0,8.0,24.60833333333333,24.6,24.7,18.5,13.0,23.0
2020-11-01 21:00:00+00:00,525.45,519.0,532.0,38.28333333333333,38.0,39.0,7.9,7.0,9.0,24.46833333333333,24.4,24.6,19.83333333333333,11.0,28.0
2020-11-01 22:00:00+00:00,522.95,515.0,533.0,38.96666666666667,38.0,39.0,10.416666666666666,9.0,12.0,24.321666666666665,24.2,24.4,22.9,15.0,29.0
2020-11-01 23:00:00+00:00,524.1333333333333,519.0,534.0,39.0,39.0,39.0,12.283333333333331,11.0,14.0,24.241666666666667,24.2,24.3,23.683333333333334,19.0,27.0
2020-11-02 00:00:00+00:00,523.95,517.0,535.0,39.0,39.0,39.0,13.866666666666667,12.0,15.0,24.33,24.2,24.5,29.33333333333333,26.0,33.0
2020-11-02 01:00:00+00:00,528.3728813559322,517.0,536.0,38.94915254237288,38.0,39.0,17.779661016949152,14.0,21.0,24.537288135593226,24.5,24.6,10.542372881355933,0.0,32.0
2020-11-02 02:00:00+00:00,533.55,525.0,543.0,38.03333333333333,38.0,39.0,21.666666666666668,20.0,24.0,24.71333333333333,24.6,24.8,5.633333333333334,3.0,10.0
2020-11-02 03:00:00+00:00,537.4561403508771,528.0,549.0,37.56140350877193,37.0,38.0,22.70175438596491,20.0,26.0,24.863157894736844,24.8,24.9,9.140350877192985,5.0,17.0
2020-11-02 04:00:00+00:00,538.3166666666667,531.0,546.0,36.68333333333333,36.0,37.0,20.5,18.0,23.0,24.985,24.9,25.1,7.3,3.0,14.0
2020-11-02 05:00:00+00:00,535.3833333333333,527.0,544.0,36.0,36.0,36.0,20.83333333333333,17.0,24.0,25.095,25.0,25.2,7.7,4.0,11.0
2020-11-02 06:00:00+00:00,536.4,525.0,545.0,35.45,35.0,36.0,24.066666666666663,21.0,30.0,25.205,25.1,25.3,6.833333333333333,1.0,17.0
2020-11-02 07:00:00+00:00,532.25,521.0,540.0,34.416666666666664,34.0,35.0,31.98333333333333,29.0,34.0,25.375,25.3,25.5,4.883333333333334,1.0,9.0
2020-11-02 08:00:00+00:00,580.7333333333333,528.0,696.0,33.05,33.0,34.0,31.0,27.0,38.0,25.586666666666662,25.5,25.9,,3.0,6706.0
2020-11-02 09:00:00+00:00,,720.0,1014.0,34.11666666666667,32.0,35.0,40.43333333333333,34.0,47.0,27.391666666666666,25.8,28.6,,1308.0,17775.0
