time,in_co2,in_co2_min,in_co2_max,in_humi,in_humi_min,in_humi_max,in_pm10,in_pm10_min,in_pm10_max,in_temp,in_temp_min,in_temp_max,in_voc,in_voc_min,in_voc_max
2020-11-01 00:00:00+00:00,485.85,479.0,498.0,40.0,40.0,40.0,26.916666666666668,23.0,32.0,18.141666666666666,18.1,18.2,9.05,4.0,16.0
2020-11-01 01:00:00+00:00,487.06666666666666,476.0,495.0,40.0,40.0,40.0,24.85,21.0,29.0,18.2,18.2,18.2,11.133333333333333,5.0,19.0
2020-11-01 02:00:00+00:00,489.40677966101697,482.0,498.0,40.0,40.0,40.0,22.83050847457627,20.0,29.0,18.27796610169492,18.2,18.3,7.847457627118644,0.0,20.0
2020-11-01 03:00:00+00:00,493.0508474576271,484.0,501.0,40.0,40.0,40.0,21.694915254237287,20.0,25.0,18.418305084745764,18.3,18.5,7.3559322033898304,2.0,18.0
2020-11-01 04:00:00+00:00,494.2,487.0,503.0,40.11666666666667,40.0,41.0,20.08333333333333,18.0,23.0,18.51333333333333,18.5,18.6,21.83333333333333,13.0,35.0
2020-11-01 05:00:00+00:00,494.7166666666666,484.0,504.0,40.016666666666666,40.0,41.0,18.95,17.0,24.0,18.641666666666666,18.6,18.7,33.03333333333333,22.0,45.0
2020-11-01 06:00:00+00:00,497.95,488.0,507.0,40.11666666666667,40.0,41.0,17.633333333333333,15.0,21.0,18.746666666666663,18.7,18.8,35.96666666666667,24.0,46.0
2020-11-01 07:00:00+00:00,498.05,488.0,507.0,40.85,40.0,41.0,17.5,16.0,21.0,18.836,18.8,18.89,35.06666666666667,24.0,43.0
2020-11-01 08:00:00+00:00,497.25,489.0,508.0,41.0,41.0,41.0,23.916666666666668,19.0,29.0,18.893666666666668,18.89,19.0,37.96666666666667,27.0,48.0
2020-11-01 09:00:00+00:00,492.1333333333333,484.0,501.0,41.21666666666667,41.0,42.0,28.58333333333333,23.0,34.0,18.992666666666665,18.89,19.0,50.55,37.0,72.0
2020-11-01 10:00:00+00:00,481.45,474.0,489.0,42.0,42.0,42.0,25.933333333333334,20.0,33.0,19.0,19.0,19.0,68.03333333333333,59.0,76.0
2020-11-01 11:00:00+00:00,476.01666666666665,468.0,485.0,42.0,42.0,42.0,21.616666666666667,19.0,26.0,19.0,19.0,19.0,73.18333333333334,59.0,82.0
2020-11-01 12:00:00+00:00,473.3666666666667,465.0,481.0,42.0,42.0,42.0,19.883333333333333,18.0,24.0,19.00333333333333,19.0,19.1,73.55,64.0,83.0
2020-11-01 13:00:00+00:00,469.0,461.0,479.0,42.3,42.0,43.0,19.58333333333333,17.0,23.0,19.0,19.0,19.0,73.68333333333334,64.0,84.0
2020-11-01 14:00:00+00:00,464.59322033898303,456.0,472.0,43.0,43.0,43.0,21.8135593220339,18.0,25.0,18.875762711864407,18.8,19.0,20.779661016949152,0.0,72.0
2020-11-01 15:00:00+00:00,465.6,456.0,476.0,43.8,43.0,44.0,22.2,21.0,25.0,18.76333333333333,18.7,18.8,7.383333333333334,2.0,15.0
2020-11-01 16:00:00+00:00,466.78333333333336,460.0,477.0,44.0,44.0,44.0,21.016666666666666,18.0,25.0,18.7,18.7,18.7,14.783333333333331,6.0,27.0
2020-11-01 17:00:00+00:00,463.15,452.0,473.0,44.18333333333333,44.0,45.0,15.383333333333333,12.0,21.0,18.676666666666662,18.6,18.7,16.516666666666666,7.0,32.0
2020-11-01 18:00:00+00:00,458.3666666666667,449.0,466.0,45.0,45.0,45.0,11.95,11.0,14.0,18.591666666666665,18.5,18.6,18.78333333333333,11.0,31.0
2020-11-01 19:00:00+00:00,458.51666666666665,451.0,465.0,45.016666666666666,45.0,46.0,11.033333333333331,10.0,13.0,18.49816666666667,18.39,18.5,12.216666666666669,3.0,23.0
2020-11-01 20:00:00+00:00,460.28333333333336,453.0,474.0,45.833333333333336,45.0,46.0,10.4,10.0,12.0,18.399166666666662,18.39,18.5,16.616666666666667,9.0,27.0
2020-11-01 21:00:00+00:00,460.28333333333336,454.0,468.0,46.0,46.0,46.0,11.65,10.0,15.0,18.3735,18.3,18.39,19.4,10.0,27.0
2020-11-01 22:00:00+00:00,457.5,449.0,466.0,46.0,46.0,46.0,14.4,12.0,18.0,18.273333333333333,18.2,18.3,20.5,14.0,28.0
2020-11-01 23:00:00+00:00,457.9333333333333,450.0,466.0,46.31666666666667,46.0,47.0,16.6,15.0,21.0,18.2,18.2,18.2,17.866666666666667,12.0,23.0
2020-11-02 00:00:00+00:00,458.9666666666666,450.0,468.0,46.91666666666666,46.0,47.0,19.666666666666668,17.0,24.0,18.2,18.2,18.2,20.75,12.0,30.0
2020-11-02 01:00:00+00:00,462.6333333333333,453.0,473.0,46.583333333333336,46.0,47.0,26.066666666666663,20.0,33.0,18.211666666666662,18.2,18.3,13.55,4.0,23.0
2020-11-02 02:00:00+00:00,468.5254237288136,460.0,478.0,46.0,46.0,46.0,31.79661016949153,27.0,37.0,18.24576271186441,18.2,18.3,9.05084745762712,0.0,33.0
2020-11-02 03:00:00+00:00,473.3050847457627,464.0,481.0,45.45762711864407,45.0,46.0,32.0,25.0,36.0,18.188135593220338,18.1,18.3,17.64406779661017,1.0,54.0
2020-11-02 04:00:00+00:00,472.78333333333336,464.0,481.0,44.38333333333333,44.0,45.0,28.883333333333333,25.0,37.0,18.146666666666665,18.0,18.2,31.166666666666668,2.0,64.0
2020-11-02 05:00:00+00:00,472.2166666666666,462.0,485.0,43.71666666666667,43.0,44.0,29.3,20.0,36.0,18.13833333333333,18.0,18.2,39.88333333333333,5.0,62.0
2020-11-02 06:00:00+00:00,476.3,468.0,484.0,42.86666666666667,42.0,44.0,31.516666666666666,23.0,40.0,18.192833333333333,18.1,18.39,41.266666666666666,0.0,76.0
2020-11-02 07:00:00+00:00,472.03333333333336,462.0,483.0,41.48333333333333,41.0,42.0,35.61666666666667,28.0,43.0,18.378,18.3,18.39,24.466666666666665,1.0,55.0
2020-11-02 08:00:00+00:00,503.9166666666667,461.0,606.0,39.85,39.0,41.0,29.23333333333333,18.0,36.0,18.924666666666667,18.39,19.7,337.5833333333333,8.0,1121.0
2020-11-02 09:00:00+00:00,777.4166666666666,612.0,834.0,39.36666666666667,38.0,40.0,38.73333333333333,27.0,47.0,20.761166666666668,19.5,21.7,1118.3833333333334,532.0,1780.0
2020-11-02 10:00:00+00:00,811.1666666666666,616.0,948.0,38.0,31.0,41.0,38.833333333333336,23.0,47.0,21.581666666666667,20.8,22.1,377.8333333333333,37.0,522.0
2020-11-02 11:00:00+00:00,533.7166666666667,491.0,604.0,29.683333333333334,27.0,32.0,25.933333333333334,16.0,47.0,21.49333333333333,21.1,22.0,133.81666666666666,2.0,678.0
2020-11-02 12:00:00+00:00,514.9666666666667,470.0,582.0,22.566666666666663,19.0,28.0,16.8,7.0,27.0,20.225166666666667,18.8,21.9,71.8,0.0,163.0
2020-11-02 13:00:00+00:00,569.6166666666667,489.0,691.0,21.25,18.0,24.0,14.833333333333334,10.0,21.0,19.144333333333336,18.0,19.89,196.01666666666668,15.0,612.0
2020-11-02 14:00:00+00:00,563.2033898305085,460.0,692.0,20.271186440677965,18.0,23.0,13.71186440677966,7.0,21.0,19.894745762711864,19.2,20.39,109.61016949152544,0.0,669.0
2020-11-02 15:00:00+00:00,453.4166666666667,435.0,479.0,19.7,18.0,21.0,7.533333333333333,4.0,11.0,20.110333333333337,19.0,20.8,60.3,2.0,115.0
2020-11-02 16:00:00+00:00,481.28333333333336,450.0,502.0,21.7,18.0,23.0,7.183333333333334,4.0,10.0,20.3945,19.89,20.6,192.26666666666668,30.0,303.0
2020-11-02 17:00:00+00:00,497.75,487.0,507.0,25.016666666666666,23.0,27.0,7.15,3.0,14.0,20.311833333333333,20.1,20.5,357.46666666666664,269.0,429.0
2020-11-02 18:00:00+00:00,490.3666666666667,482.0,501.0,28.183333333333334,27.0,29.0,9.85,6.0,13.0,19.75583333333333,19.3,20.1,417.35,352.0,450.0
2020-11-02 19:00:00+00:00,487.45,479.0,495.0,29.98333333333333,29.0,31.0,13.583333333333334,8.0,17.0,19.173166666666667,19.0,19.39,388.9,360.0,463.0
2020-11-02 20:00:00+00:00,486.8,476.0,495.0,31.0,31.0,31.0,18.23333333333333,14.0,24.0,18.7485,18.6,19.1,379.03333333333336,358.0,452.0
2020-11-02 21:00:00+00:00,483.4166666666667,471.0,496.0,31.916666666666668,31.0,32.0,16.283333333333335,12.0,20.0,18.375333333333334,18.3,18.5,353.4,337.0,376.0
