time,in_co2,in_humi,in_pm10,in_temp,in_voc,Y_pm10
2020-06-01 18:00:00+00:00,440.9830508474576,36.45762711864407,3.440677966101695,28.27457627118644,35.389830508474574,3.75
2020-06-01 19:00:00+00:00,441.26666666666665,36.86666666666667,3.75,28.141666666666666,7.933333333333334,4.25
2020-06-01 20:00:00+00:00,439.45,37.38333333333333,4.25,28.006666666666668,21.6,4.016666666666667
2020-06-01 21:00:00+00:00,439.3833333333333,38.0,4.016666666666667,27.92333333333333,51.88333333333333,4.483333333333333
2020-06-01 22:00:00+00:00,441.15,38.766666666666666,4.483333333333333,27.9,88.86666666666666,4.666666666666667
2020-06-01 23:00:00+00:00,443.03333333333336,39.0,4.666666666666667,27.83833333333333,119.0,5.766666666666667
2020-06-02 00:00:00+00:00,446.65,39.0,5.766666666666667,27.796666666666667,132.05,8.05
2020-06-02 01:00:00+00:00,449.25,39.13333333333333,8.05,27.7,140.86666666666667,9.75
2020-06-02 02:00:00+00:00,451.31666666666666,40.0,9.75,27.688333333333333,145.3,10.766666666666667
2020-06-02 03:00:00+00:00,451.6833333333333,40.0,10.766666666666667,27.60166666666667,146.6,10.983333333333333
2020-06-02 04:00:00+00:00,451.1666666666667,40.0,10.983333333333333,27.598333333333336,150.1,10.866666666666667
2020-06-02 05:00:00+00:00,451.53333333333336,40.0,10.866666666666667,27.50333333333333,158.15,10.966101694915254
2020-06-02 06:00:00+00:00,455.89830508474574,40.0,10.966101694915254,27.5,40.6271186440678,11.483333333333333
2020-06-02 07:00:00+00:00,457.1333333333333,40.0,11.483333333333333,27.5,4.7,11.666666666666666
2020-06-02 08:00:00+00:00,458.8333333333333,39.73333333333333,11.666666666666666,27.5,10.45,12.216666666666669
2020-06-02 09:00:00+00:00,461.9666666666666,39.0,12.216666666666669,27.5,12.016666666666667,13.716666666666669
2020-06-02 10:00:00+00:00,476.85,39.0,13.716666666666669,27.5,11.6,17.183333333333334
2020-06-02 11:00:00+00:00,499.4,39.0,17.183333333333334,27.51333333333333,34.63333333333333,15.183333333333334
2020-06-02 12:00:00+00:00,492.9666666666666,39.083333333333336,15.183333333333334,27.49833333333333,54.38333333333333,11.333333333333334
2020-06-02 13:00:00+00:00,479.5833333333333,37.93333333333333,11.333333333333334,27.543333333333337,39.016666666666666,6.966666666666667
2020-06-02 14:00:00+00:00,454.7,35.0,6.966666666666667,27.56833333333333,9.3,7.716666666666667
2020-06-02 15:00:00+00:00,441.9166666666667,34.35,7.716666666666667,27.405,19.78333333333333,10.216666666666669
2020-06-02 16:00:00+00:00,444.01666666666665,35.6,10.216666666666669,27.471666666666668,94.01666666666668,10.283333333333331
2020-06-02 17:00:00+00:00,445.9666666666666,36.16666666666666,10.283333333333331,27.5,162.21666666666667,11.05084745762712
2020-06-02 18:00:00+00:00,449.4406779661017,37.0,11.05084745762712,27.5,47.644067796610166,11.8
2020-06-02 19:00:00+00:00,452.35,37.88333333333333,11.8,27.496666666666663,8.283333333333333,11.933333333333334
2020-06-02 20:00:00+00:00,452.76666666666665,38.41666666666666,11.933333333333334,27.42333333333333,19.85,13.25
2020-06-02 21:00:00+00:00,451.9333333333333,39.11666666666667,13.25,27.40333333333333,33.733333333333334,14.0
2020-06-02 22:00:00+00:00,452.3333333333333,39.98333333333333,14.0,27.4,58.3,14.566666666666666
2020-06-02 23:00:00+00:00,451.8666666666667,40.0,14.566666666666666,27.4,77.7,16.75
2020-06-03 00:00:00+00:00,451.3333333333333,40.45,16.75,27.4,93.1,18.166666666666668
2020-06-03 01:00:00+00:00,452.1166666666667,41.0,18.166666666666668,27.4,111.71666666666668,20.15
2020-06-03 02:00:00+00:00,451.05,41.0,20.15,27.39,126.88333333333334,22.166666666666668
2020-06-03 03:00:00+00:00,452.4166666666667,41.0,22.166666666666668,27.3,133.61666666666667,22.48333333333333
2020-06-03 04:00:00+00:00,450.7,41.55,22.48333333333333,27.3,146.71666666666667,22.23333333333333
2020-06-03 05:00:00+00:00,451.5,41.73333333333333,22.23333333333333,27.3,163.76666666666668,21.864406779661017
2020-06-03 06:00:00+00:00,451.64406779661016,41.86440677966102,21.864406779661017,27.3,42.898305084745765,21.78333333333333
2020-06-03 07:00:00+00:00,451.95,42.0,21.78333333333333,27.313333333333333,4.916666666666667,22.0
2020-06-03 08:00:00+00:00,452.1666666666667,42.0,22.0,27.381666666666664,16.566666666666666,22.25
2020-06-03 09:00:00+00:00,452.56666666666666,42.0,22.25,27.48333333333333,28.53333333333333,25.316666666666663
2020-06-03 10:00:00+00:00,451.9166666666667,42.35,25.316666666666663,27.695,34.233333333333334,41.43333333333333
2020-06-03 11:00:00+00:00,465.75,44.45,41.43333333333333,28.241666666666667,30.666666666666668,48.11666666666667
2020-06-03 12:00:00+00:00,449.3333333333333,45.21666666666667,48.11666666666667,28.398333333333333,39.38333333333333,51.28333333333333
2020-06-03 13:00:00+00:00,451.1833333333333,45.766666666666666,51.28333333333333,28.66166666666667,47.63333333333333,54.45
2020-06-03 14:00:00+00:00,470.78333333333336,45.18333333333333,54.45,28.825,43.16666666666666,54.28333333333333
2020-06-03 15:00:00+00:00,485.26666666666665,45.15,54.28333333333333,29.046666666666667,48.16666666666666,57.25
2020-06-03 16:00:00+00:00,465.6333333333333,44.86666666666667,57.25,29.17,99.25,51.46666666666667
2020-06-03 17:00:00+00:00,483.31666666666666,45.73333333333333,51.46666666666667,28.881666666666668,182.53333333333333,43.20338983050848
2020-06-03 18:00:00+00:00,476.89830508474574,46.983050847457626,43.20338983050848,28.58135593220339,54.13559322033898,34.7
2020-06-03 19:00:00+00:00,470.6,48.36666666666667,34.7,28.37833333333333,12.6,34.083333333333336
2020-06-03 20:00:00+00:00,468.1833333333333,48.96666666666667,34.083333333333336,28.175,43.65,32.666666666666664
2020-06-03 21:00:00+00:00,464.81666666666666,48.9,32.666666666666664,28.076666666666668,71.7,29.58333333333333
2020-06-03 22:00:00+00:00,460.2,49.0,29.58333333333333,27.986666666666668,66.95,27.1
2020-06-03 23:00:00+00:00,456.26666666666665,49.0,27.1,27.901666666666664,60.56666666666667,26.83333333333333
2020-06-04 00:00:00+00:00,453.78333333333336,49.0,26.83333333333333,27.9,72.55,28.55
2020-06-04 01:00:00+00:00,454.23333333333335,49.0,28.55,27.848333333333336,76.05,29.58333333333333
2020-06-04 02:00:00+00:00,454.4,49.0,29.58333333333333,27.8,80.81666666666666,29.316666666666663
2020-06-04 03:00:00+00:00,454.1,49.63333333333333,29.316666666666663,27.8,83.33333333333333,31.466666666666665
2020-06-04 04:00:00+00:00,452.6333333333333,50.13333333333333,31.466666666666665,27.796666666666667,86.03333333333333,33.05
2020-06-04 05:00:00+00:00,450.4166666666667,50.9,33.05,27.725,84.96666666666667,33.559322033898304
2020-06-04 06:00:00+00:00,448.4237288135593,51.05084745762712,33.559322033898304,27.7,26.8135593220339,34.8
2020-06-04 07:00:00+00:00,449.1666666666667,51.75,34.8,27.7,10.883333333333333,34.28333333333333
2020-06-04 08:00:00+00:00,451.3,51.98333333333333,34.28333333333333,27.7,19.55,31.883333333333333
2020-06-04 09:00:00+00:00,451.3333333333333,51.61666666666667,31.883333333333333,27.831666666666667,47.4,36.85
2020-06-04 10:00:00+00:00,451.5,50.23333333333333,36.85,28.098333333333336,46.73333333333333,47.15
2020-06-04 11:00:00+00:00,457.0,50.21666666666667,47.15,28.271666666666665,30.766666666666666,49.36666666666667
2020-06-04 12:00:00+00:00,442.6666666666667,50.2,49.36666666666667,28.46833333333333,27.33333333333333,51.88333333333333
2020-06-04 13:00:00+00:00,442.35,49.71666666666667,51.88333333333333,28.688333333333333,48.95,45.86666666666667
2020-06-04 14:00:00+00:00,441.53333333333336,50.23333333333333,45.86666666666667,28.71333333333333,96.73333333333332,40.11666666666667
2020-06-04 15:00:00+00:00,446.1333333333333,51.5,40.11666666666667,28.515,79.88333333333334,35.88235294117647
2020-06-04 16:00:00+00:00,457.88235294117646,52.0,35.88235294117647,28.44705882352941,144.88235294117646,35.85844158496732
2020-06-04 17:00:00+00:00,457.9973055867073,52.000659722222224,35.85844158496732,28.445564338235293,144.78281658496732,35.83453022875817
2020-06-04 18:00:00+00:00,458.1122582322381,52.00131944444445,35.83453022875817,28.444069852941176,144.68328022875815,35.81061887254902
2020-06-04 19:00:00+00:00,458.2272108777689,52.001979166666665,35.81061887254902,28.442575367647056,144.583743872549,35.78670751633987
2020-06-04 20:00:00+00:00,458.34216352329975,52.00263888888889,35.78670751633987,28.44108088235294,144.48420751633986,35.76279616013072
2020-06-04 21:00:00+00:00,458.4571161688305,52.00329861111111,35.76279616013072,28.43958639705882,144.38467116013072,35.73888480392157
2020-06-04 22:00:00+00:00,458.5720688143613,52.00395833333334,35.73888480392157,28.438091911764705,144.28513480392155,35.71497344771242
2020-06-04 23:00:00+00:00,458.68702145989215,52.004618055555554,35.71497344771242,28.436597426470588,144.1855984477124,35.69106209150327
2020-06-05 00:00:00+00:00,458.80197410542297,52.00527777777778,35.69106209150327,28.43510294117647,144.0860620915033,35.667150735294115
2020-06-05 01:00:00+00:00,458.9169267509538,52.0059375,35.667150735294115,28.43360845588235,143.98652573529412,35.64323937908497
2020-06-05 02:00:00+00:00,459.0318793964846,52.00659722222223,35.64323937908497,28.432113970588237,143.88698937908495,35.61932802287582
2020-06-05 03:00:00+00:00,459.1468320420154,52.00725694444444,35.61932802287582,28.43061948529412,143.7874530228758,35.595416666666665
2020-06-05 04:00:00+00:00,459.2617846875463,52.00791666666667,35.595416666666665,28.429125,143.68791666666667,35.57150531045752
2020-06-05 05:00:00+00:00,459.376737333077,52.00857638888889,35.57150531045752,28.42763051470588,143.58838031045752,35.54759395424836
2020-06-05 06:00:00+00:00,459.49168997860784,52.00923611111112,35.54759395424836,28.42613602941176,143.48884395424835,35.523682598039215
2020-06-05 07:00:00+00:00,459.60664262413866,52.00989583333333,35.523682598039215,28.424641544117645,143.3893075980392,35.49977124183007
2020-06-05 08:00:00+00:00,459.7215952696695,52.01055555555556,35.49977124183007,28.423147058823528,143.28977124183007,35.47585988562091
2020-06-05 09:00:00+00:00,459.8365479152003,52.01121527777778,35.47585988562091,28.42165257352941,143.1902348856209,35.451948529411766
2020-06-05 10:00:00+00:00,459.9515005607311,52.011875,35.451948529411766,28.420158088235294,143.09069852941175,35.42803717320262
2020-06-05 11:00:00+00:00,460.06645320626194,52.01253472222222,35.42803717320262,28.418663602941177,142.9911621732026,35.404125816993464
2020-06-05 12:00:00+00:00,460.1814058517928,52.01319444444445,35.404125816993464,28.417169117647056,142.89162581699347,35.38021446078432
2020-06-05 13:00:00+00:00,460.2963584973236,52.01385416666667,35.38021446078432,28.41567463235294,142.7920894607843,35.35630310457516
2020-06-05 14:00:00+00:00,460.4113111428544,52.01451388888889,35.35630310457516,28.414180147058826,142.69255310457515,35.332391748366014
2020-06-05 15:00:00+00:00,460.5262637883852,52.01517361111111,35.332391748366014,28.412685661764705,142.593016748366,35.308480392156866
2020-06-05 16:00:00+00:00,460.641216433916,52.01583333333333,35.308480392156866,28.411191176470588,142.49348039215687,35.28456903594771
2020-06-05 17:00:00+00:00,460.7561690794468,52.01649305555556,35.28456903594771,28.409696691176467,142.3939440359477,35.260657679738564
2020-06-05 18:00:00+00:00,460.8711217249776,52.01715277777778,35.260657679738564,28.40820220588235,142.29440767973855,35.23674632352941
2020-06-05 19:00:00+00:00,460.9860743705085,52.0178125,35.23674632352941,28.406707720588237,142.1948713235294,35.21283496732026
2020-06-05 20:00:00+00:00,461.10102701603927,52.01847222222222,35.21283496732026,28.40521323529412,142.09533496732024,35.188923611111115
2020-06-05 21:00:00+00:00,461.2159796615701,52.019131944444446,35.188923611111115,28.40371875,141.9957986111111,35.16501225490196
2020-06-05 22:00:00+00:00,461.3309323071009,52.01979166666667,35.16501225490196,28.40222426470588,141.89626225490196,35.14110089869281
2020-06-05 23:00:00+00:00,461.4458849526317,52.02045138888889,35.14110089869281,28.40072977941176,141.7967258986928,35.11718954248366
2020-06-06 00:00:00+00:00,461.5608375981625,52.02111111111111,35.11718954248366,28.399235294117645,141.69718954248364,35.09327818627451
2020-06-06 01:00:00+00:00,461.6757902436933,52.021770833333335,35.09327818627451,28.397740808823528,141.5976531862745,35.06936683006536
2020-06-06 02:00:00+00:00,461.7907428892241,52.02243055555556,35.06936683006536,28.39624632352941,141.49811683006536,35.04545547385621
2020-06-06 03:00:00+00:00,461.90569553475495,52.023090277777776,35.04545547385621,28.39475183823529,141.3985804738562,35.02154411764706
2020-06-06 04:00:00+00:00,462.0206481802858,52.02375,35.02154411764706,28.393257352941173,141.29904411764704,34.997632761437906
2020-06-06 05:00:00+00:00,462.1356008258166,52.024409722222224,34.997632761437906,28.391762867647056,141.1995077614379,34.97372140522876
2020-06-06 06:00:00+00:00,462.2505534713474,52.02506944444445,34.97372140522876,28.39026838235294,141.09997140522876,34.94981004901961
2020-06-06 07:00:00+00:00,462.36550611687824,52.025729166666665,34.94981004901961,28.388773897058822,141.0004350490196,34.925898692810456
2020-06-06 08:00:00+00:00,462.480458762409,52.02638888888889,34.925898692810456,28.387279411764705,140.90089869281044,34.90198733660131
2020-06-06 09:00:00+00:00,462.5954114079398,52.02704861111111,34.90198733660131,28.38578492647059,140.8013623366013,34.878075980392154
2020-06-06 10:00:00+00:00,462.7103640534706,52.02770833333334,34.878075980392154,28.384290441176468,140.70182598039216,34.85416462418301
2020-06-06 11:00:00+00:00,462.8253166990015,52.02836805555555,34.85416462418301,28.38279595588235,140.602289624183,34.83025326797386
2020-06-06 12:00:00+00:00,462.9402693445323,52.02902777777778,34.83025326797386,28.381301470588237,140.50275326797384,34.806341911764704
2020-06-06 13:00:00+00:00,463.0552219900631,52.0296875,34.806341911764704,28.37980698529412,140.4032169117647,34.78243055555556
2020-06-06 14:00:00+00:00,463.1701746355939,52.03034722222223,34.78243055555556,28.3783125,140.30368055555556,34.75851919934641
2020-06-06 15:00:00+00:00,463.2851272811248,52.03100694444444,34.75851919934641,28.37681801470588,140.2041441993464,34.734607843137255
2020-06-06 16:00:00+00:00,463.4000799266555,52.031666666666666,34.734607843137255,28.37532352941176,140.10460784313725,34.71069648692811
2020-06-06 17:00:00+00:00,463.5150325721863,52.03232638888889,34.71069648692811,28.373829044117645,140.0050714869281,34.68678513071895
2020-06-06 18:00:00+00:00,463.6299852177172,52.03298611111112,34.68678513071895,28.37233455882353,139.90553513071896,34.662873774509805
2020-06-06 19:00:00+00:00,463.744937863248,52.03364583333333,34.662873774509805,28.37084007352941,139.8059987745098,34.63896241830066
2020-06-06 20:00:00+00:00,463.8598905087788,52.03430555555556,34.63896241830066,28.36934558823529,139.70646241830065,34.6150510620915
2020-06-06 21:00:00+00:00,463.9748431543096,52.03496527777778,34.6150510620915,28.367851102941174,139.6069260620915,34.591139705882355
2020-06-06 22:00:00+00:00,464.0897957998404,52.035625,34.591139705882355,28.366356617647057,139.50738970588236,34.5672283496732
2020-06-06 23:00:00+00:00,464.2047484453713,52.03628472222222,34.5672283496732,28.36486213235294,139.4078533496732,34.54331699346405
2020-06-07 00:00:00+00:00,464.3197010909021,52.03694444444445,34.54331699346405,28.363367647058823,139.30831699346405,34.519405637254906
2020-06-07 01:00:00+00:00,464.4346537364328,52.03760416666667,34.519405637254906,28.361873161764706,139.2087806372549,34.49549428104575
2020-06-07 02:00:00+00:00,464.54960638196366,52.03826388888889,34.49549428104575,28.360378676470585,139.10924428104573,34.4715829248366
2020-06-07 03:00:00+00:00,464.6645590274945,52.03892361111111,34.4715829248366,28.358884191176468,139.0097079248366,34.44767156862745
2020-06-07 04:00:00+00:00,464.7795116730253,52.03958333333333,34.44767156862745,28.35738970588235,138.91017156862745,34.4237602124183
2020-06-07 05:00:00+00:00,464.8944643185561,52.04024305555556,34.4237602124183,28.355895220588238,138.8106352124183,34.399848856209154
2020-06-07 06:00:00+00:00,465.0094169640869,52.04090277777778,34.399848856209154,28.35440073529412,138.71109885620913,34.3759375
2020-06-07 07:00:00+00:00,465.12436960961776,52.0415625,34.3759375,28.35290625,138.6115625,34.35202614379085
2020-06-07 08:00:00+00:00,465.2393222551486,52.04222222222222,34.35202614379085,28.35141176470588,138.51202614379085,34.3281147875817
2020-06-07 09:00:00+00:00,465.3542749006794,52.042881944444446,34.3281147875817,28.349917279411763,138.4124897875817,34.30420343137255
2020-06-07 10:00:00+00:00,465.46922754621016,52.04354166666667,34.30420343137255,28.34842279411765,138.3129534313725,34.2802920751634
2020-06-07 11:00:00+00:00,465.584180191741,52.04420138888889,34.2802920751634,28.34692830882353,138.2134170751634,34.25638071895425
2020-06-07 12:00:00+00:00,465.6991328372718,52.04486111111111,34.25638071895425,28.34543382352941,138.11388071895425,34.2324693627451
2020-06-07 13:00:00+00:00,465.8140854828026,52.045520833333335,34.2324693627451,28.34393933823529,138.01434436274508,34.208558006535945
2020-06-07 14:00:00+00:00,465.9290381283335,52.04618055555556,34.208558006535945,28.34244485294117,137.91480800653594,34.1846466503268
2020-06-07 15:00:00+00:00,466.04399077386427,52.046840277777775,34.1846466503268,28.340950367647057,137.8152716503268,34.16073529411765
2020-06-07 16:00:00+00:00,466.1589434193951,52.0475,34.16073529411765,28.33945588235294,137.71573529411765,34.136823937908495
2020-06-07 17:00:00+00:00,466.2738960649259,52.04815972222222,34.136823937908495,28.337961397058823,137.61619893790848,34.11291258169935
2020-06-07 18:00:00+00:00,466.3888487104567,52.04881944444445,34.11291258169935,28.336466911764703,137.51666258169934,34.08900122549019
2020-06-07 19:00:00+00:00,466.5038013559875,52.04947916666666,34.08900122549019,28.334972426470586,137.4171262254902,34.065089869281046
2020-06-07 20:00:00+00:00,466.6187540015183,52.05013888888889,34.065089869281046,28.33347794117647,137.31758986928105,34.0411785130719
2020-06-07 21:00:00+00:00,466.73370664704913,52.05079861111111,34.0411785130719,28.33198345588235,137.21805351307188,34.017267156862744
2020-06-07 22:00:00+00:00,466.84865929258,52.051458333333336,34.017267156862744,28.330488970588235,137.11851715686274,33.9933558006536
2020-06-07 23:00:00+00:00,466.9636119381108,52.05211805555555,33.9933558006536,28.32899448529412,137.0189808006536,33.96944444444445
2020-06-08 00:00:00+00:00,467.0785645836416,52.05277777777778,33.96944444444445,28.3275,136.91944444444445,33.945533088235294
2020-06-08 01:00:00+00:00,467.1935172291724,52.0534375,33.945533088235294,28.32600551470588,136.81990808823528,33.921621732026146
2020-06-08 02:00:00+00:00,467.3084698747032,52.05409722222223,33.921621732026146,28.324511029411763,136.72037173202614,33.89771037581699
2020-06-08 03:00:00+00:00,467.423422520234,52.05475694444444,33.89771037581699,28.32301654411765,136.620835375817,33.873799019607844
2020-06-08 04:00:00+00:00,467.5383751657648,52.055416666666666,33.873799019607844,28.32152205882353,136.52129901960785,33.8498876633987
2020-06-08 05:00:00+00:00,467.6533278112957,52.05607638888889,33.8498876633987,28.32002757352941,136.42176266339868,33.82597630718954
2020-06-08 06:00:00+00:00,467.76828045682646,52.05673611111112,33.82597630718954,28.31853308823529,136.32222630718954,33.802064950980395
2020-06-08 07:00:00+00:00,467.8832331023573,52.05739583333333,33.802064950980395,28.31703860294117,136.2226899509804,33.77815359477124
2020-06-08 08:00:00+00:00,467.9981857478881,52.05805555555556,33.77815359477124,28.315544117647057,136.12315359477122,33.75424223856209
2020-06-08 09:00:00+00:00,468.1131383934189,52.05871527777778,33.75424223856209,28.31404963235294,136.02361723856208,33.730330882352945
2020-06-08 10:00:00+00:00,468.22809103894974,52.059375,33.730330882352945,28.312555147058823,135.92408088235294,33.70641952614379
2020-06-08 11:00:00+00:00,468.34304368448056,52.06003472222222,33.70641952614379,28.311060661764703,135.8245445261438,33.68250816993464
2020-06-08 12:00:00+00:00,468.4579963300113,52.06069444444445,33.68250816993464,28.309566176470582,135.72500816993465,33.65859681372549
2020-06-08 13:00:00+00:00,468.57294897554215,52.06135416666667,33.65859681372549,28.30807169117647,135.62547181372548,33.63468545751634
2020-06-08 14:00:00+00:00,468.68790162107297,52.06201388888889,33.63468545751634,28.306577205882352,135.52593545751634,33.61077410130719
2020-06-08 15:00:00+00:00,468.8028542666038,52.06267361111111,33.61077410130719,28.305082720588235,135.4263991013072,33.58686274509804
2020-06-08 16:00:00+00:00,468.9178069121346,52.06333333333333,33.58686274509804,28.30358823529412,135.32686274509803,33.56295138888889
2020-06-08 17:00:00+00:00,469.03275955766543,52.06399305555556,33.56295138888889,28.30209375,135.22732638888888,33.539040032679736
2020-06-08 18:00:00+00:00,469.14771220319625,52.06465277777778,33.539040032679736,28.30059926470588,135.12779003267974,33.51512867647059
2020-06-08 19:00:00+00:00,469.2626648487271,52.0653125,33.51512867647059,28.299104779411763,135.02825367647057,33.49121732026144
2020-06-08 20:00:00+00:00,469.3776174942578,52.06597222222222,33.49121732026144,28.297610294117646,134.92871732026143,33.46730596405229
2020-06-08 21:00:00+00:00,469.4925701397887,52.066631944444445,33.46730596405229,28.29611580882353,134.82918096405228,33.44339460784314
2020-06-08 22:00:00+00:00,469.6075227853195,52.06729166666667,33.44339460784314,28.29462132352941,134.72964460784314,33.419483251633984
2020-06-08 23:00:00+00:00,469.7224754308503,52.067951388888886,33.419483251633984,28.29312683823529,134.63010825163397,33.39557189542484
2020-06-09 00:00:00+00:00,469.8374280763811,52.06861111111111,33.39557189542484,28.29163235294117,134.53057189542483,33.37166053921569
2020-06-09 01:00:00+00:00,469.952380721912,52.06927083333333,33.37166053921569,28.290137867647054,134.43103553921569,33.347749183006535
2020-06-09 02:00:00+00:00,470.0673333674428,52.06993055555556,33.347749183006535,28.28864338235294,134.33149918300654,33.32383782679739
2020-06-09 03:00:00+00:00,470.1822860129736,52.070590277777775,33.32383782679739,28.287148897058824,134.23196282679737,33.29992647058823
2020-06-09 04:00:00+00:00,470.2972386585044,52.07125,33.29992647058823,28.285654411764703,134.13242647058823,33.276015114379085
2020-06-09 05:00:00+00:00,470.4121913040352,52.07190972222222,33.276015114379085,28.284159926470583,134.0328901143791,33.25210375816994
2020-06-09 06:00:00+00:00,470.527143949566,52.07256944444445,33.25210375816994,28.28266544117647,133.93335375816991,33.22819240196078
2020-06-09 07:00:00+00:00,470.6420965950968,52.07322916666666,33.22819240196078,28.281170955882352,133.83381740196077,33.204281045751635
2020-06-09 08:00:00+00:00,470.7570492406276,52.07388888888889,33.204281045751635,28.279676470588235,133.73428104575163,33.18036968954249
2020-06-09 09:00:00+00:00,470.8720018861584,52.07454861111111,33.18036968954249,28.278181985294115,133.6347446895425,33.15645833333333
2020-06-09 10:00:00+00:00,470.98695453168926,52.075208333333336,33.15645833333333,28.2766875,133.53520833333332,33.132546977124186
2020-06-09 11:00:00+00:00,471.1019071772201,52.07586805555555,33.132546977124186,28.27519301470588,133.43567197712417,33.10863562091503
2020-06-09 12:00:00+00:00,471.2168598227509,52.07652777777778,33.10863562091503,28.273698529411764,133.33613562091503,33.08472426470588
2020-06-09 13:00:00+00:00,471.3318124682817,52.0771875,33.08472426470588,28.272204044117647,133.2365992647059,33.060812908496736
2020-06-09 14:00:00+00:00,471.4467651138125,52.07784722222223,33.060812908496736,28.27070955882353,133.13706290849672,33.03690155228758
2020-06-09 15:00:00+00:00,471.5617177593433,52.07850694444444,33.03690155228758,28.26921507352941,133.03752655228757,33.012990196078434
2020-06-09 16:00:00+00:00,471.6766704048741,52.079166666666666,33.012990196078434,28.26772058823529,132.93799019607843,32.98907883986928
2020-06-09 17:00:00+00:00,471.79162305040495,52.07982638888889,32.98907883986928,28.26622610294117,132.8384538398693,32.96516748366013
2020-06-09 18:00:00+00:00,471.90657569593577,52.08048611111112,32.96516748366013,28.264731617647055,132.73891748366012,32.941256127450984
2020-06-09 19:00:00+00:00,472.0215283414666,52.08114583333333,32.941256127450984,28.26323713235294,132.63938112745095,32.91734477124183
2020-06-09 20:00:00+00:00,472.1364809869974,52.08180555555556,32.91734477124183,28.26174264705882,132.53984477124183,32.89343341503268
2020-06-09 21:00:00+00:00,472.2514336325282,52.08246527777778,32.89343341503268,28.260248161764704,132.4403084150327,32.86952205882353
2020-06-09 22:00:00+00:00,472.366386278059,52.083125,32.86952205882353,28.258753676470587,132.34077205882352,32.84561070261438
2020-06-09 23:00:00+00:00,472.4813389235898,52.08378472222222,32.84561070261438,28.25725919117647,132.24123570261438,32.82169934640523
2020-06-10 00:00:00+00:00,472.59629156912064,52.08444444444444,32.82169934640523,28.255764705882356,132.14169934640523,32.79778799019608
2020-06-10 01:00:00+00:00,472.71124421465146,52.08510416666667,32.79778799019608,28.25427022058824,132.04216299019606,32.77387663398693
2020-06-10 02:00:00+00:00,472.8261968601823,52.08576388888889,32.77387663398693,28.252775735294115,131.94262663398692,32.749965277777775
2020-06-10 03:00:00+00:00,472.9411495057131,52.08642361111111,32.749965277777775,28.25128125,131.84309027777778,32.72605392156863
2020-06-10 04:00:00+00:00,473.0561021512439,52.08708333333333,32.72605392156863,28.24978676470588,131.74355392156863,32.70214256535948
2020-06-10 05:00:00+00:00,473.17105479677474,52.08774305555556,32.70214256535948,28.248292279411764,131.64401756535946,32.678231209150326
2020-06-10 06:00:00+00:00,473.2860074423056,52.08840277777778,32.678231209150326,28.246797794117647,131.54448120915032,32.65431985294118
2020-06-10 07:00:00+00:00,473.4009600878363,52.0890625,32.65431985294118,28.245303308823527,131.44494485294118,32.63040849673203
2020-06-10 08:00:00+00:00,473.5159127333672,52.08972222222222,32.63040849673203,28.24380882352941,131.34540849673203,32.60649714052288
2020-06-10 09:00:00+00:00,473.630865378898,52.090381944444445,32.60649714052288,28.242314338235293,131.24587214052286,32.58258578431373
2020-06-10 10:00:00+00:00,473.7458180244288,52.09104166666667,32.58258578431373,28.240819852941176,131.14633578431372,32.558674428104574
