time,in_co2,in_co2_min,in_co2_max,in_humi,in_humi_min,in_humi_max,in_pm10,in_pm10_min,in_pm10_max,in_temp,in_temp_min,in_temp_max,in_voc,in_voc_min,in_voc_max,Y_pm10
2020-06-01 00:00:00+00:00,442.05,433.0,451.0,48.43333333333333,47.0,50.0,27.966666666666665,23.0,32.0,25.66,25.6,25.7,87.01666666666667,45.0,109.0,17.533333333333335
2020-06-01 01:00:00+00:00,438.95,429.0,446.0,49.78333333333333,49.0,50.0,17.533333333333335,14.0,23.0,25.575,25.5,25.6,42.28333333333333,3.0,70.0,14.95
2020-06-01 02:00:00+00:00,435.6666666666667,429.0,443.0,50.266666666666666,50.0,51.0,14.95,14.0,17.0,25.461666666666662,25.4,25.5,37.48333333333333,4.0,64.0,16.35
2020-06-01 03:00:00+00:00,434.6833333333333,426.0,442.0,50.06666666666667,50.0,51.0,16.35,15.0,19.0,25.45,25.4,25.5,78.63333333333334,52.0,94.0,15.1
2020-06-01 04:00:00+00:00,433.55,426.0,442.0,50.81666666666667,50.0,51.0,15.1,13.0,17.0,25.385,25.3,25.5,66.35,39.0,85.0,14.05
2020-06-01 05:00:00+00:00,433.6166666666667,424.0,444.0,50.85,50.0,51.0,14.05,11.0,16.0,25.356666666666666,25.3,25.4,59.05,19.0,78.0,12.55
2020-06-01 06:00:00+00:00,432.5,424.0,442.0,50.56666666666667,50.0,51.0,12.55,11.0,18.0,25.321666666666665,25.3,25.4,66.96666666666667,39.0,90.0,18.25
2020-06-01 07:00:00+00:00,436.06666666666666,425.0,448.0,50.0,50.0,50.0,18.25,13.0,26.0,25.225,25.1,25.3,42.63333333333333,1.0,63.0,24.23728813559322
2020-06-01 08:00:00+00:00,441.4745762711864,430.0,472.0,49.57627118644068,48.0,50.0,24.23728813559322,20.0,29.0,25.11864406779661,25.0,25.3,76.67796610169492,0.0,204.0,25.183333333333334
2020-06-01 09:00:00+00:00,471.6833333333333,455.0,489.0,48.36666666666667,47.0,49.0,25.183333333333334,21.0,28.0,25.391666666666666,25.3,25.5,114.85,1.0,195.0,20.85
2020-06-01 10:00:00+00:00,463.65,435.0,492.0,45.2,40.0,48.0,20.85,15.0,29.0,25.523333333333333,25.4,25.7,146.53333333333333,0.0,283.0,14.166666666666666
2020-06-01 11:00:00+00:00,458.6333333333333,429.0,473.0,41.68333333333333,38.0,44.0,14.166666666666666,8.0,20.0,25.706666666666667,25.6,25.8,224.36666666666667,0.0,315.0,14.15
2020-06-01 12:00:00+00:00,444.75,428.0,463.0,40.75,38.0,42.0,14.15,12.0,18.0,25.74333333333333,25.7,25.9,187.65,0.0,320.0,11.516666666666667
2020-06-01 13:00:00+00:00,451.28333333333336,434.0,487.0,39.85,37.0,41.0,11.516666666666667,6.0,16.0,25.871666666666663,25.7,26.0,346.96666666666664,126.0,474.0,8.433333333333334
2020-06-01 14:00:00+00:00,448.85,420.0,465.0,36.88333333333333,34.0,39.0,8.433333333333334,4.0,35.0,26.08333333333333,25.9,26.7,208.9333333333333,52.0,379.0,7.183333333333334
2020-06-01 15:00:00+00:00,459.2166666666666,449.0,469.0,35.95,35.0,37.0,7.183333333333334,4.0,27.0,26.398333333333333,26.2,26.5,251.13333333333333,195.0,349.0,6.783333333333333
2020-06-01 16:00:00+00:00,465.1833333333333,452.0,484.0,36.0,36.0,36.0,6.783333333333333,5.0,19.0,26.561666666666667,26.4,26.8,268.43333333333334,232.0,321.0,6.95
2020-06-01 17:00:00+00:00,463.15,453.0,481.0,36.333333333333336,36.0,37.0,6.95,4.0,10.0,26.52,26.4,26.7,251.2,220.0,289.0,8.566666666666666
2020-06-01 18:00:00+00:00,451.7,439.0,467.0,37.45,37.0,38.0,8.566666666666666,7.0,12.0,26.33,26.3,26.4,296.2,219.0,400.0,8.816666666666666
2020-06-01 19:00:00+00:00,441.3833333333333,433.0,452.0,38.63333333333333,38.0,39.0,8.816666666666666,6.0,12.0,26.275,26.2,26.4,396.03333333333336,356.0,422.0,9.745762711864408
2020-06-01 20:00:00+00:00,443.1864406779661,434.0,454.0,39.25423728813559,39.0,40.0,9.745762711864408,8.0,12.0,26.15254237288136,25.9,26.3,101.79661016949152,0.0,449.0,12.2
2020-06-01 21:00:00+00:00,444.95,438.0,453.0,40.8,40.0,42.0,12.2,8.0,21.0,25.796666666666667,25.6,25.9,41.66666666666666,0.0,81.0,16.683333333333334
2020-06-01 22:00:00+00:00,452.35,444.0,464.0,41.96666666666667,41.0,43.0,16.683333333333334,12.0,27.0,25.67,25.6,25.7,136.31666666666666,83.0,172.0,21.816666666666663
2020-06-01 23:00:00+00:00,457.23333333333335,449.0,466.0,42.55,42.0,43.0,21.816666666666663,18.0,27.0,25.621666666666663,25.6,25.7,186.31666666666663,127.0,213.0,25.766666666666666
