time,in_co2,in_co2_min,in_co2_max,in_humi,in_humi_min,in_humi_max,in_pm10,in_pm10_min,in_pm10_max,in_temp,in_temp_min,in_temp_max,in_voc,in_voc_min,in_voc_max,Y_pm10
2020-06-01 00:00:00+00:00,358.76666666666665,351.0,365.0,40.13333333333333,40.0,41.0,17.783333333333335,16.0,19.0,28.515,28.5,28.6,171.73333333333332,159.0,183.0,14.916666666666666
2020-06-01 01:00:00+00:00,355.53333333333336,345.0,363.0,40.96666666666667,40.0,41.0,14.916666666666666,13.0,17.0,28.495,28.4,28.5,178.43333333333334,165.0,191.0,12.3
2020-06-01 02:00:00+00:00,351.03333333333336,345.0,359.0,41.5,41.0,42.0,12.3,11.0,14.0,28.411666666666665,28.4,28.5,182.9833333333333,169.0,207.0,10.733333333333333
2020-06-01 03:00:00+00:00,349.25,342.0,358.0,42.0,42.0,42.0,10.733333333333333,10.0,12.0,28.4,28.4,28.4,184.6833333333333,164.0,200.0,9.45
2020-06-01 04:00:00+00:00,346.0833333333333,336.0,356.0,42.016666666666666,42.0,43.0,9.45,8.0,10.0,28.383333333333333,28.3,28.4,48.0,0.0,196.0,8.25
2020-06-01 05:00:00+00:00,352.5,343.0,365.0,42.03333333333333,42.0,43.0,8.25,8.0,9.0,28.3,28.3,28.3,6.2,1.0,25.0,7.75
2020-06-01 06:00:00+00:00,356.7333333333333,348.0,369.0,42.0,42.0,42.0,7.75,7.0,9.0,28.3,28.3,28.3,7.233333333333333,2.0,14.0,8.033333333333333
2020-06-01 07:00:00+00:00,361.25,352.0,371.0,41.766666666666666,41.0,42.0,8.033333333333333,7.0,10.0,28.385,28.3,28.6,7.9,2.0,24.0,8.933333333333334
2020-06-01 08:00:00+00:00,364.06666666666666,356.0,371.0,40.55,40.0,41.0,8.933333333333334,8.0,10.0,28.841666666666665,28.6,29.3,7.283333333333333,4.0,14.0,8.316666666666666
2020-06-01 09:00:00+00:00,361.3,352.0,370.0,38.81666666666667,38.0,40.0,8.316666666666666,7.0,10.0,29.605,29.3,29.8,12.233333333333333,4.0,18.0,7.183333333333334
2020-06-01 10:00:00+00:00,357.5833333333333,349.0,365.0,37.25,37.0,38.0,7.183333333333334,5.0,9.0,29.935,29.8,30.0,4.716666666666667,3.0,8.0,5.666666666666667
2020-06-01 11:00:00+00:00,357.6666666666667,350.0,364.0,35.85,35.0,37.0,5.666666666666667,5.0,8.0,29.798333333333336,29.7,29.9,3.883333333333333,2.0,7.0,4.616666666666666
2020-06-01 12:00:00+00:00,356.6333333333333,349.0,364.0,34.46666666666667,34.0,35.0,4.616666666666666,3.0,6.0,29.60333333333333,29.6,29.7,6.866666666666666,3.0,13.0,3.966666666666667
2020-06-01 13:00:00+00:00,356.03333333333336,349.0,362.0,33.916666666666664,33.0,34.0,3.966666666666667,3.0,5.0,29.618333333333336,29.6,29.8,8.783333333333333,3.0,21.0,4.283333333333333
