time,in_co2,in_co2_min,in_co2_max,in_humi,in_humi_min,in_humi_max,in_pm10,in_pm10_min,in_pm10_max,in_temp,in_temp_min,in_temp_max,in_voc,in_voc_min,in_voc_max,Y_pm10
2020-11-01 00:00:00+00:00,491.78333333333336,484.0,502.0,34.88333333333333,34.0,35.0,16.833333333333332,14.0,18.0,21.9,21.9,21.9,33.0,22.0,43.0,18.316666666666663
2020-11-01 01:00:00+00:00,493.05,483.0,502.0,35.0,35.0,35.0,18.316666666666663,17.0,20.0,21.89833333333333,21.8,21.9,30.4,22.0,38.0,17.833333333333332
2020-11-01 02:00:00+00:00,490.5833333333333,483.0,498.0,35.016666666666666,35.0,36.0,17.833333333333332,16.0,19.0,21.89333333333333,21.8,21.9,15.8,2.0,25.0,18.05
2020-11-01 03:00:00+00:00,492.1166666666667,486.0,501.0,35.916666666666664,35.0,36.0,18.05,17.0,20.0,21.80333333333333,21.8,21.9,11.066666666666666,3.0,25.0,16.983333333333334
2020-11-01 04:00:00+00:00,491.6,481.0,502.0,36.36666666666667,36.0,37.0,16.983333333333334,15.0,19.0,21.796666666666667,21.7,21.8,12.483333333333333,3.0,21.0,15.4
2020-11-01 05:00:00+00:00,489.85,480.0,498.0,37.31666666666667,37.0,39.0,15.4,14.0,17.0,21.8,21.8,21.8,14.1,4.0,33.0,18.15
2020-11-01 06:00:00+00:00,485.5833333333333,474.0,493.0,39.6,38.0,41.0,18.15,15.0,22.0,21.725,21.7,21.8,53.5,36.0,66.0,19.03333333333333
2020-11-01 07:00:00+00:00,486.06666666666666,478.0,496.0,40.8,40.0,41.0,19.03333333333333,16.0,22.0,21.71,21.7,21.8,52.45,44.0,64.0,15.8
2020-11-01 08:00:00+00:00,483.31666666666666,477.0,492.0,40.98333333333333,40.0,42.0,15.8,14.0,18.0,21.715,21.7,21.8,39.516666666666666,27.0,56.0,16.566666666666666
2020-11-01 09:00:00+00:00,481.6666666666667,473.0,491.0,41.36666666666667,41.0,42.0,16.566666666666666,15.0,19.0,21.71,21.7,21.8,38.95,29.0,47.0,17.716666666666665
2020-11-01 10:00:00+00:00,483.6166666666667,471.0,496.0,41.68333333333333,41.0,42.0,17.716666666666665,16.0,19.0,21.7,21.7,21.7,42.91666666666666,36.0,54.0,18.316666666666663
2020-11-01 11:00:00+00:00,483.98333333333335,476.0,492.0,41.78333333333333,41.0,42.0,18.316666666666663,17.0,20.0,21.7,21.7,21.7,37.73333333333333,27.0,54.0,17.833333333333332
2020-11-01 12:00:00+00:00,480.23333333333335,471.0,489.0,42.15,42.0,43.0,17.833333333333332,16.0,20.0,21.7,21.7,21.7,38.7,29.0,47.0,17.35
2020-11-01 13:00:00+00:00,479.4666666666666,471.0,487.0,42.93333333333333,42.0,43.0,17.35,15.0,19.0,21.7,21.7,21.7,49.46666666666667,39.0,57.0,18.816666666666663
2020-11-01 14:00:00+00:00,482.25,473.0,490.0,43.68333333333333,43.0,44.0,18.816666666666663,14.0,25.0,21.7,21.7,21.7,72.0,49.0,100.0,28.266666666666666
2020-11-01 15:00:00+00:00,489.5833333333333,479.0,506.0,44.06666666666667,44.0,45.0,28.266666666666666,24.0,33.0,21.7,21.7,21.7,116.5,95.0,139.0,36.1
2020-11-01 16:00:00+00:00,493.6166666666667,485.0,507.0,44.7,44.0,45.0,36.1,31.0,43.0,21.7,21.7,21.7,137.3,130.0,144.0,50.46666666666667
2020-11-01 17:00:00+00:00,494.6833333333333,487.0,504.0,45.083333333333336,45.0,46.0,50.46666666666667,41.0,59.0,21.7,21.7,21.7,132.98333333333332,128.0,138.0,51.7
2020-11-01 18:00:00+00:00,498.8833333333333,486.0,507.0,45.05,45.0,46.0,51.7,55.0,69.0,21.69833333333333,21.6,21.7,139.4,129.0,147.0,52.93333333333334
2020-11-01 19:00:00+00:00,505.98333333333335,498.0,512.0,45.25,45.0,46.0,52.93333333333334,66.0,81.0,21.69333333333333,21.6,21.7,133.95,126.0,140.0,54.16666666666667
2020-11-01 20:00:00+00:00,512.0333333333333,504.0,522.0,45.333333333333336,45.0,46.0,54.16666666666667,78.0,87.0,21.6,21.6,21.6,146.7,133.0,155.0,55.400000000000006
2020-11-01 21:00:00+00:00,514.95,506.0,523.0,45.38333333333333,45.0,46.0,55.400000000000006,84.0,92.0,21.6,21.6,21.6,148.2,143.0,154.0,56.63333333333333
2020-11-01 22:00:00+00:00,517.6333333333333,510.0,527.0,45.28333333333333,45.0,46.0,56.63333333333333,87.0,92.0,21.561666666666667,21.5,21.6,157.03333333333333,150.0,163.0,57.86666666666667
2020-11-01 23:00:00+00:00,526.1666666666666,518.0,535.0,45.083333333333336,45.0,46.0,57.86666666666667,81.0,91.0,21.5,21.5,21.5,162.33333333333334,145.0,175.0,59.1
2020-11-02 00:00:00+00:00,528.5833333333334,520.0,536.0,44.66666666666666,43.0,45.0,59.1,65.0,84.0,21.48166666666667,21.4,21.5,118.81666666666666,60.0,149.0,60.333333333333336
2020-11-02 01:00:00+00:00,528.4833333333333,521.0,538.0,43.016666666666666,43.0,44.0,60.333333333333336,54.0,66.0,21.346666666666668,21.3,21.4,81.35,55.0,102.0,50.3
2020-11-02 02:00:00+00:00,531.3333333333334,522.0,542.0,42.35,42.0,43.0,50.3,46.0,55.0,21.258333333333333,21.2,21.3,94.73333333333332,68.0,107.0,45.56666666666667
2020-11-02 03:00:00+00:00,538.2333333333333,529.0,549.0,42.0,42.0,42.0,45.56666666666667,43.0,49.0,21.2,21.2,21.2,95.35,86.0,105.0,41.08771929824562
2020-11-02 04:00:00+00:00,547.9824561403509,538.0,556.0,41.91228070175438,41.0,42.0,41.08771929824562,38.0,45.0,21.089473684210528,20.9,21.2,101.0701754385965,95.0,109.0,36.6
2020-11-02 05:00:00+00:00,547.7666666666667,528.0,562.0,40.61666666666667,39.0,41.0,36.6,32.0,40.0,21.08333333333333,21.0,21.1,69.91666666666667,0.0,120.0,31.966666666666665
2020-11-02 06:00:00+00:00,546.6166666666667,524.0,577.0,39.43333333333333,39.0,40.0,31.966666666666665,30.0,34.0,21.0,21.0,21.0,85.26666666666667,0.0,154.0,30.8
2020-11-02 07:00:00+00:00,570.9666666666667,553.0,589.0,38.766666666666666,37.0,40.0,30.8,29.0,33.0,20.951666666666664,20.8,21.0,106.55,23.0,166.0,30.83333333333333
2020-11-02 08:00:00+00:00,567.75,541.0,620.0,35.733333333333334,34.0,37.0,30.83333333333333,29.0,33.0,21.16333333333333,20.7,21.8,46.9,32.0,67.0,27.183333333333334
2020-11-02 09:00:00+00:00,609.7333333333333,541.0,876.0,30.75,29.0,34.0,27.183333333333334,21.0,32.0,22.578333333333333,21.8,23.9,527.1,0.0,1379.0,12.466666666666669
2020-11-02 10:00:00+00:00,638.75,820.0,1023.0,27.28333333333333,26.0,29.0,12.466666666666669,6.0,21.0,24.72833333333333,24.0,25.1,454.9,60.0,1151.0,6.333333333333333
2020-11-02 11:00:00+00:00,667.7666666666667,775.0,1061.0,25.183333333333334,24.0,26.0,6.333333333333333,5.0,8.0,25.093333333333337,24.9,25.4,246.4833333333333,0.0,833.0,4.416666666666667
2020-11-02 12:00:00+00:00,696.7833333333333,579.0,978.0,23.25,22.0,26.0,4.416666666666667,3.0,6.0,24.756666666666668,24.5,25.2,28.066666666666663,0.0,244.0,2.783333333333333
2020-11-02 13:00:00+00:00,556.7666666666667,532.0,591.0,21.23333333333333,21.0,22.0,2.783333333333333,2.0,3.0,24.348333333333336,24.2,24.6,20.3,0.0,73.0,1.8833333333333333
2020-11-02 14:00:00+00:00,526.7,509.0,553.0,20.45,20.0,22.0,1.8833333333333333,1.0,3.0,24.001666666666665,23.8,24.3,81.18333333333334,17.0,184.0,1.25
2020-11-02 15:00:00+00:00,497.8666666666667,485.0,515.0,20.0,20.0,20.0,1.25,1.0,2.0,23.668333333333333,23.4,24.0,33.86666666666667,0.0,101.0,1.7333333333333334
2020-11-02 16:00:00+00:00,498.98333333333335,484.0,516.0,21.15,20.0,22.0,1.7333333333333334,1.0,2.0,23.598333333333336,23.5,23.7,183.5,112.0,247.0,1.8666666666666667
2020-11-02 17:00:00+00:00,509.1333333333333,501.0,519.0,22.666666666666668,22.0,23.0,1.8666666666666667,1.0,3.0,23.471666666666668,23.4,23.5,383.6833333333333,244.0,472.0,3.683333333333333
2020-11-02 18:00:00+00:00,511.6833333333333,503.0,519.0,24.716666666666665,23.0,26.0,3.683333333333333,1.0,7.0,23.315,23.2,23.5,510.75,463.0,576.0,7.45
2020-11-02 19:00:00+00:00,511.03333333333336,500.0,520.0,26.28333333333333,26.0,27.0,7.45,6.0,9.0,23.125,23.0,23.2,505.26666666666665,444.0,578.0,9.85
2020-11-02 20:00:00+00:00,508.8,498.0,521.0,27.55,27.0,28.0,9.85,7.0,12.0,22.95,22.9,23.0,493.03333333333336,448.0,544.0,11.916666666666666
2020-11-02 21:00:00+00:00,511.01666666666665,502.0,519.0,28.366666666666667,28.0,29.0,11.916666666666666,11.0,13.0,22.80666666666667,22.8,22.9,628.0166666666667,539.0,687.0,9.25
