time,in_pm10_min,in_pm10_max,in_voc_min,Y_pm10,in_pm10_Seasonal_Trend
2020-11-01 00:00:00+00:00,23.0,32.0,4.0,24.85,25.88285729479884
2020-11-01 01:00:00+00:00,21.0,29.0,5.0,22.83050847457627,24.56112068728755
2020-11-01 02:00:00+00:00,20.0,29.0,0.0,21.694915254237287,23.24538140025536
2020-11-01 03:00:00+00:00,20.0,25.0,2.0,20.08333333333333,21.87073729523715
2020-11-01 04:00:00+00:00,18.0,23.0,13.0,18.95,20.497658727439322
2020-11-01 05:00:00+00:00,17.0,24.0,22.0,17.633333333333333,20.23383544790417
2020-11-01 06:00:00+00:00,15.0,21.0,24.0,17.5,21.25804595095165
2020-11-01 07:00:00+00:00,16.0,21.0,24.0,23.916666666666668,21.795892000206447
2020-11-01 08:00:00+00:00,19.0,29.0,27.0,28.58333333333333,22.038441106980866
2020-11-01 09:00:00+00:00,23.0,34.0,37.0,25.933333333333334,22.2012732485201
2020-11-01 10:00:00+00:00,20.0,33.0,59.0,21.616666666666667,22.450438667311406
2020-11-01 11:00:00+00:00,19.0,26.0,59.0,19.883333333333333,23.03882095504223
2020-11-01 12:00:00+00:00,18.0,24.0,64.0,19.58333333333333,22.66309291360231
2020-11-01 13:00:00+00:00,17.0,23.0,64.0,21.8135593220339,21.784518913017838
2020-11-01 14:00:00+00:00,18.0,25.0,0.0,22.2,20.209733808116045
2020-11-01 15:00:00+00:00,21.0,25.0,2.0,21.016666666666666,18.852282914890466
2020-11-01 16:00:00+00:00,18.0,25.0,6.0,15.383333333333333,17.617496008810654
2020-11-01 17:00:00+00:00,12.0,21.0,7.0,11.95,16.276185237125773
2020-11-01 18:00:00+00:00,11.0,14.0,11.0,11.033333333333331,14.796407718561195
2020-11-01 19:00:00+00:00,10.0,13.0,3.0,10.4,13.55163205807366
2020-11-01 20:00:00+00:00,10.0,12.0,9.0,11.65,13.123058057489184
2020-11-01 21:00:00+00:00,10.0,15.0,10.0,14.4,13.667320571635019
2020-11-01 22:00:00+00:00,12.0,18.0,14.0,16.6,15.707488726028485
2020-11-01 23:00:00+00:00,15.0,21.0,12.0,19.666666666666668,18.703169939399842
2020-11-02 00:00:00+00:00,17.0,24.0,12.0,26.066666666666663,21.759478215334006
2020-11-02 01:00:00+00:00,20.0,33.0,4.0,31.79661016949153,24.193542504679034
2020-11-02 02:00:00+00:00,27.0,37.0,0.0,32.0,26.191623987048644
2020-11-02 03:00:00+00:00,25.0,36.0,1.0,28.883333333333333,28.524954748368927
2020-11-02 04:00:00+00:00,25.0,37.0,2.0,29.3,30.735883929181426
2020-11-02 05:00:00+00:00,20.0,36.0,5.0,31.516666666666666,31.211766369289183
2020-11-02 06:00:00+00:00,23.0,40.0,0.0,35.61666666666667,32.232225629472474
2020-11-02 07:00:00+00:00,28.0,43.0,1.0,29.23333333333333,33.17901009588283
