time,in_co2,in_humi,in_pm10,in_temp,in_voc
2021-01-01 00:00:00+00:00,292.15,27.98333333333333,14.583333333333334,4.081833333333333,286.51666666666665
2021-01-01 01:00:00+00:00,291.06666666666666,28.0,13.216666666666669,4.0216666666666665,281.26666666666665
2021-01-01 02:00:00+00:00,292.1,28.0,11.316666666666666,3.963333333333333,277.5833333333333
2021-01-01 03:00:00+00:00,295.49122807017545,28.0,11.75438596491228,3.8456140350877193,275.7543859649123
2021-01-01 04:00:00+00:00,294.56666666666666,28.0,10.966666666666669,3.768333333333333,247.86666666666667
2021-01-01 05:00:00+00:00,299.4166666666667,28.0,10.9,3.7066666666666666,284.76666666666665
2021-01-01 06:00:00+00:00,310.2,28.0,11.933333333333334,3.73,316.26666666666665
2021-01-01 07:00:00+00:00,316.26666666666665,28.0,12.583333333333334,3.643333333333333,318.5
2021-01-01 08:00:00+00:00,321.1,28.35,13.316666666666666,3.631666666666667,317.53333333333336
2021-01-01 09:00:00+00:00,322.6,28.883333333333333,12.916666666666666,3.7066666666666666,294.6333333333333
2021-01-01 10:00:00+00:00,322.3833333333333,29.0,13.45,4.127833333333333,379.81666666666666
2021-01-01 11:00:00+00:00,321.0,29.0,13.283333333333331,4.817166666666666,409.6666666666667
2021-01-01 12:00:00+00:00,312.51666666666665,29.0,12.466666666666669,5.598333333333333,474.4
2021-01-01 13:00:00+00:00,299.03333333333336,29.03333333333333,12.083333333333334,6.076666666666667,479.6166666666667
2021-01-01 14:00:00+00:00,291.51666666666665,29.166666666666668,12.733333333333333,6.046666666666667,468.8666666666667
2021-01-01 15:00:00+00:00,287.1333333333333,30.0,12.983333333333333,5.895,419.23333333333335
2021-01-01 16:00:00+00:00,286.2333333333333,30.0,12.2,5.756666666666666,418.28333333333336
2021-01-01 17:00:00+00:00,288.03333333333336,30.0,11.85,5.833333333333333,351.8
2021-01-01 18:00:00+00:00,288.53333333333336,30.0,11.516666666666667,6.306666666666667,245.41666666666663
