time,in_pm10,in_pm10_min,in_pm10_max,in_voc_min,Y_pm10
2022-05-01 00:00:00+00:00,46.016666666666666,43.0,50.0,42.0,44.23333333333333
2022-05-01 01:00:00+00:00,44.23333333333333,41.0,49.0,42.0,37.766666666666666
2022-05-01 02:00:00+00:00,37.766666666666666,32.0,47.0,44.0,28.5
2022-05-01 03:00:00+00:00,28.5,24.0,35.0,44.0,23.23333333333333
2022-05-01 04:00:00+00:00,23.23333333333333,18.0,26.0,39.0,18.216666666666665
2022-05-01 05:00:00+00:00,18.216666666666665,15.0,22.0,37.0,15.016666666666667
2022-05-01 06:00:00+00:00,15.016666666666667,13.0,18.0,24.0,13.433333333333334
2022-05-01 07:00:00+00:00,13.433333333333334,11.0,16.0,23.0,12.55
2022-05-01 08:00:00+00:00,12.55,9.0,16.0,22.0,12.25
2022-05-01 09:00:00+00:00,12.25,10.0,16.0,21.0,11.116666666666667
2022-05-01 10:00:00+00:00,11.116666666666667,9.0,14.0,20.0,11.75
2022-05-01 11:00:00+00:00,11.75,9.0,15.0,19.0,10.733333333333333
2022-05-01 12:00:00+00:00,10.733333333333333,8.0,14.0,19.0,9.683333333333334
2022-05-01 13:00:00+00:00,9.683333333333334,6.0,12.0,19.0,7.65
2022-05-01 14:00:00+00:00,7.65,5.0,10.0,19.0,6.066666666666666
2022-05-01 15:00:00+00:00,6.066666666666666,4.0,8.0,23.0,5.466666666666667
2022-05-01 16:00:00+00:00,5.466666666666667,4.0,7.0,32.0,6.8
2022-05-01 17:00:00+00:00,6.8,5.0,9.0,27.0,8.466666666666667
2022-05-01 18:00:00+00:00,8.466666666666667,6.0,12.0,23.0,10.666666666666666
2022-05-01 19:00:00+00:00,10.666666666666666,9.0,13.0,24.0,12.183333333333334
2022-05-01 20:00:00+00:00,12.183333333333334,9.0,15.0,29.0,13.766666666666667
2022-05-01 21:00:00+00:00,13.766666666666667,11.0,17.0,39.0,15.816666666666666
2022-05-01 22:00:00+00:00,15.816666666666666,12.0,20.0,46.0,17.1
2022-05-01 23:00:00+00:00,17.1,15.0,20.0,49.0,19.183333333333334
2022-05-02 00:00:00+00:00,19.183333333333334,15.0,21.0,51.0,21.23333333333333
2022-05-02 01:00:00+00:00,21.23333333333333,19.0,25.0,52.0,22.9
2022-05-02 02:00:00+00:00,22.9,20.0,26.0,53.0,25.03333333333333
2022-05-02 03:00:00+00:00,25.03333333333333,21.0,30.0,53.0,26.133333333333333
2022-05-02 04:00:00+00:00,26.133333333333333,21.0,29.0,52.0,27.78333333333333
2022-05-02 05:00:00+00:00,27.78333333333333,24.0,33.0,51.0,30.25
2022-05-02 06:00:00+00:00,30.25,25.0,39.0,42.0,45.86666666666667
2022-05-02 07:00:00+00:00,45.86666666666667,29.0,63.0,35.0,45.07222222222222
2022-05-02 08:00:00+00:00,45.07222222222222,54.0,80.0,23.0,44.27777777777777
2022-05-02 09:00:00+00:00,44.27777777777777,56.0,72.0,60.0,43.48333333333333
2022-05-02 10:00:00+00:00,43.48333333333333,30.0,58.0,41.0,24.516666666666666
2022-05-02 11:00:00+00:00,24.516666666666666,17.0,32.0,24.0,17.133333333333333
2022-05-02 12:00:00+00:00,17.133333333333333,13.0,21.0,109.0,18.383333333333333
2022-05-02 13:00:00+00:00,18.383333333333333,15.0,21.0,29.0,16.816666666666666
2022-05-02 14:00:00+00:00,16.816666666666666,13.0,20.0,24.0,16.133333333333333
2022-05-02 15:00:00+00:00,16.133333333333333,13.0,20.0,75.0,16.1
2022-05-02 16:00:00+00:00,16.1,12.0,20.0,40.0,17.683333333333334
2022-05-02 17:00:00+00:00,17.683333333333334,14.0,21.0,32.0,17.45
2022-05-02 18:00:00+00:00,17.45,15.0,22.0,35.0,16.7
2022-05-02 19:00:00+00:00,16.7,14.0,19.0,44.0,16.816666666666666
2022-05-02 20:00:00+00:00,16.816666666666666,14.0,19.0,48.0,18.95
2022-05-02 21:00:00+00:00,18.95,16.0,21.0,48.0,19.516666666666666
2022-05-02 22:00:00+00:00,19.516666666666666,17.0,22.0,50.0,20.616666666666667
2022-05-02 23:00:00+00:00,20.616666666666667,18.0,23.0,51.0,21.566666666666663
2022-05-03 00:00:00+00:00,21.566666666666663,19.0,24.0,46.0,22.633333333333333
2022-05-03 01:00:00+00:00,22.633333333333333,19.0,25.0,44.0,24.1
2022-05-03 02:00:00+00:00,24.1,21.0,28.0,44.0,24.85
2022-05-03 03:00:00+00:00,24.85,23.0,27.0,46.0,27.616666666666667
2022-05-03 04:00:00+00:00,27.616666666666667,24.0,32.0,47.0,30.616666666666667
2022-05-03 05:00:00+00:00,30.616666666666667,27.0,34.0,45.0,31.016666666666666
2022-05-03 06:00:00+00:00,31.016666666666666,29.0,34.0,46.0,29.55
2022-05-03 07:00:00+00:00,29.55,26.0,32.0,28.0,29.0
2022-05-03 08:00:00+00:00,29.0,26.0,32.0,15.0,23.28333333333333
2022-05-03 09:00:00+00:00,23.28333333333333,18.0,30.0,86.0,22.83333333333333
2022-05-03 10:00:00+00:00,22.83333333333333,20.0,25.0,22.0,19.35
2022-05-03 11:00:00+00:00,19.35,16.0,23.0,94.0,18.95
2022-05-03 12:00:00+00:00,18.95,16.0,22.0,52.0,20.0
2022-05-03 13:00:00+00:00,20.0,16.0,22.0,74.0,19.35
2022-05-03 14:00:00+00:00,19.35,16.0,23.0,66.0,14.583333333333334
2022-05-03 15:00:00+00:00,14.583333333333334,8.0,22.0,80.0,12.166666666666666
2022-05-03 16:00:00+00:00,12.166666666666666,9.0,14.0,23.0,11.833333333333334
2022-05-03 17:00:00+00:00,11.833333333333334,10.0,14.0,17.0,11.5
2022-05-03 18:00:00+00:00,11.5,9.0,14.0,17.0,10.883333333333333
2022-05-03 19:00:00+00:00,10.883333333333333,10.0,13.0,23.0,9.983333333333333
2022-05-03 20:00:00+00:00,9.983333333333333,9.0,13.0,33.0,9.3
2022-05-03 21:00:00+00:00,9.3,8.0,11.0,51.0,9.533333333333331
2022-05-03 22:00:00+00:00,9.533333333333331,9.0,11.0,59.0,9.816666666666666
2022-05-03 23:00:00+00:00,9.816666666666666,9.0,12.0,68.0,8.65
2022-05-04 00:00:00+00:00,8.65,8.0,11.0,66.0,7.766666666666667
2022-05-04 01:00:00+00:00,7.766666666666667,7.0,9.0,66.0,7.916666666666667
2022-05-04 02:00:00+00:00,7.916666666666667,7.0,9.0,67.0,8.166666666666666
2022-05-04 03:00:00+00:00,8.166666666666666,7.0,10.0,68.0,8.15
2022-05-04 04:00:00+00:00,8.15,7.0,9.0,64.0,7.85
2022-05-04 05:00:00+00:00,7.85,7.0,10.0,58.0,8.416666666666666
