time,in_co2,in_co2_min,in_co2_max,in_humi,in_humi_min,in_humi_max,in_pm10,in_pm10_min,in_pm10_max,in_temp,in_temp_min,in_temp_max,in_voc,in_voc_min,in_voc_max
2022-05-01 00:00:00+00:00,389.1333333333333,382.0,396.0,37.06666666666667,37.0,38.0,45.2,40.0,51.0,20.02833333333333,20.0,20.1,47.21666666666667,45.0,50.0
2022-05-01 01:00:00+00:00,391.45,382.0,398.0,37.0,37.0,37.0,43.333333333333336,40.0,49.0,19.90333333333333,19.8,20.0,48.45,46.0,51.0
2022-05-01 02:00:00+00:00,389.8,380.0,398.0,35.416666666666664,34.0,37.0,35.65,28.0,44.0,19.795,19.7,19.9,50.23333333333333,48.0,53.0
2022-05-01 03:00:00+00:00,389.8,382.0,398.0,34.0,34.0,34.0,27.566666666666663,24.0,32.0,19.676666666666662,19.6,19.8,48.7,45.0,52.0
2022-05-01 04:00:00+00:00,389.7,383.0,398.0,34.0,34.0,34.0,22.683333333333334,19.0,27.0,19.563333333333333,19.5,19.6,46.53333333333333,45.0,49.0
2022-05-01 05:00:00+00:00,386.28333333333336,374.0,394.0,34.0,34.0,34.0,17.0,13.0,22.0,19.456666666666663,19.4,19.5,43.43333333333333,41.0,47.0
2022-05-01 06:00:00+00:00,381.45,374.0,387.0,34.0,34.0,34.0,14.016666666666667,11.0,16.0,19.4,19.4,19.4,40.55,39.0,42.0
2022-05-01 07:00:00+00:00,378.6833333333333,370.0,388.0,34.0,34.0,34.0,13.116666666666667,10.0,16.0,19.47,19.4,19.5,43.78333333333333,40.0,47.0
2022-05-01 08:00:00+00:00,374.4,367.0,386.0,33.9,33.0,34.0,12.866666666666667,9.0,15.0,19.56,19.5,19.6,45.75,41.0,49.0
2022-05-01 09:00:00+00:00,371.3666666666667,364.0,380.0,33.016666666666666,33.0,34.0,12.333333333333334,11.0,15.0,19.81,19.7,20.0,48.16666666666666,39.0,55.0
2022-05-01 10:00:00+00:00,369.3,363.0,376.0,31.35,29.0,33.0,10.933333333333334,8.0,13.0,20.298333333333336,20.0,20.7,26.83333333333333,18.0,50.0
2022-05-01 11:00:00+00:00,362.55,354.0,372.0,27.15,25.0,29.0,11.633333333333333,9.0,14.0,21.133333333333333,20.7,21.6,17.016666666666666,15.0,20.0
2022-05-01 12:00:00+00:00,355.85,349.0,362.0,23.766666666666666,22.0,25.0,11.083333333333334,9.0,14.0,21.953333333333333,21.6,22.2,15.45,13.0,17.0
2022-05-01 13:00:00+00:00,352.1666666666667,345.0,359.0,21.8,21.0,23.0,9.75,7.0,14.0,22.37833333333333,22.2,22.5,12.183333333333334,11.0,13.0
2022-05-01 14:00:00+00:00,351.3965517241379,345.0,357.0,21.98275862068965,21.0,23.0,7.051724137931035,5.0,10.0,22.517241379310345,22.5,22.6,13.724137931034482,12.0,15.0
2022-05-01 15:00:00+00:00,352.35714285714283,345.0,360.0,22.017857142857142,22.0,23.0,6.321428571428571,5.0,8.0,22.175,21.9,22.5,13.482142857142858,10.0,16.0
2022-05-01 16:00:00+00:00,352.53333333333336,345.0,361.0,22.85,22.0,24.0,7.983333333333333,6.0,11.0,21.65666666666667,21.4,21.9,11.0,9.0,12.0
2022-05-01 17:00:00+00:00,354.65,348.0,362.0,24.516666666666666,24.0,26.0,9.466666666666669,6.0,13.0,21.07,20.8,21.4,12.45,11.0,14.0
2022-05-01 18:00:00+00:00,360.75,354.0,366.0,26.3,25.0,27.0,10.466666666666669,7.0,12.0,20.59333333333333,20.4,20.8,20.05,10.0,36.0
2022-05-01 19:00:00+00:00,362.6666666666667,356.0,370.0,28.616666666666667,27.0,30.0,12.1,9.0,16.0,20.313333333333333,20.2,20.4,33.483333333333334,24.0,42.0
2022-05-01 20:00:00+00:00,363.9333333333333,358.0,376.0,30.366666666666667,29.0,32.0,15.35,11.0,19.0,20.116666666666667,20.0,20.2,34.833333333333336,27.0,41.0
2022-05-01 21:00:00+00:00,363.7931034482759,356.0,370.0,31.96551724137931,31.0,33.0,17.53448275862069,14.0,20.0,19.96206896551724,19.9,20.1,37.08620689655172,32.0,42.0
2022-05-01 22:00:00+00:00,365.875,359.0,375.0,33.44642857142857,33.0,35.0,19.642857142857142,17.0,23.0,19.823214285714283,19.7,19.9,38.767857142857146,34.0,43.0
2022-05-01 23:00:00+00:00,368.03333333333336,360.0,378.0,34.55,34.0,35.0,20.6,16.0,23.0,19.691666666666663,19.6,19.7,39.66666666666666,36.0,44.0
2022-05-02 00:00:00+00:00,370.9166666666667,361.0,383.0,35.4,35.0,36.0,22.766666666666666,17.0,28.0,19.6,19.6,19.6,41.833333333333336,37.0,46.0
2022-05-02 01:00:00+00:00,371.7,365.0,378.0,36.2,36.0,37.0,25.516666666666666,21.0,30.0,19.51833333333333,19.5,19.6,43.93333333333333,41.0,48.0
2022-05-02 02:00:00+00:00,374.2,368.0,379.0,37.0,37.0,37.0,28.23333333333333,25.0,31.0,19.441666666666663,19.4,19.5,45.91666666666666,42.0,49.0
2022-05-02 03:00:00+00:00,375.1166666666667,369.0,384.0,37.48333333333333,37.0,38.0,29.3,26.0,32.0,19.33333333333333,19.3,19.4,47.43333333333333,45.0,49.0
2022-05-02 04:00:00+00:00,377.6333333333333,367.0,389.0,38.0,38.0,38.0,30.666666666666668,24.0,34.0,19.251666666666665,19.2,19.3,48.4,46.0,51.0
2022-05-02 05:00:00+00:00,387.9,377.0,403.0,38.0,38.0,38.0,30.716666666666665,27.0,34.0,19.16,19.1,19.2,48.266666666666666,46.0,51.0
2022-05-02 06:00:00+00:00,395.1833333333333,390.0,400.0,38.0,38.0,38.0,30.48333333333333,27.0,34.0,19.1,19.1,19.1,51.28333333333333,48.0,55.0
