time,in_pm10_min,in_pm10_max,in_voc_min,Y_pm10,in_pm10_Seasonal_Trend
2022-05-01 00:00:00+00:00,34.0,40.0,109.0,36.66666666666666,36.719018922058886
2022-05-01 01:00:00+00:00,32.0,39.0,114.0,33.416666666666664,33.36586176825809
2022-05-01 02:00:00+00:00,29.0,39.0,115.0,27.03333333333333,29.951879092347017
2022-05-01 03:00:00+00:00,23.0,31.0,111.0,21.416666666666668,26.516720966412382
2022-05-01 04:00:00+00:00,18.0,25.0,109.0,17.016666666666666,23.404354685567494
2022-05-01 05:00:00+00:00,13.0,20.0,102.0,14.266666666666667,19.691682904522015
2022-05-01 06:00:00+00:00,12.0,16.0,96.0,12.766666666666667,16.73143404178637
2022-05-01 07:00:00+00:00,10.0,14.0,78.0,11.966666666666669,14.292828445868457
2022-05-01 08:00:00+00:00,10.0,14.0,63.0,11.9,12.803957006353361
2022-05-01 09:00:00+00:00,11.0,14.0,51.0,11.266666666666667,11.778069568537525
2022-05-01 10:00:00+00:00,10.0,13.0,49.0,10.716666666666669,10.902435252126674
2022-05-01 11:00:00+00:00,9.0,13.0,52.0,9.983333333333333,10.375783256996067
2022-05-01 12:00:00+00:00,9.0,13.0,53.0,8.433333333333334,9.30120671404583
2022-05-01 13:00:00+00:00,6.0,11.0,58.0,7.116666666666666,8.448100708453037
2022-05-01 14:00:00+00:00,5.0,9.0,71.0,5.733333333333333,7.409495112535123
2022-05-01 15:00:00+00:00,4.0,8.0,67.0,5.133333333333334,6.853957006353363
2022-05-01 16:00:00+00:00,4.0,6.0,77.0,5.3,6.575688616156573
2022-05-01 17:00:00+00:00,4.0,7.0,91.0,6.55,6.690530490221912
2022-05-01 18:00:00+00:00,5.0,8.0,78.0,8.183333333333334,7.549592780805591
2022-05-01 19:00:00+00:00,6.0,10.0,81.0,9.533333333333331,8.327397190236304
2022-05-01 20:00:00+00:00,7.0,12.0,90.0,11.166666666666666,9.698100708453033
2022-05-01 21:00:00+00:00,10.0,13.0,98.0,12.466666666666669,11.185685588725597
2022-05-01 22:00:00+00:00,11.0,15.0,108.0,13.933333333333334,13.001576053972409
2022-05-01 23:00:00+00:00,12.0,16.0,109.0,17.016666666666666,14.913783854251808
2022-05-02 00:00:00+00:00,13.0,21.0,109.0,18.98333333333333,16.904816204507625
2022-05-02 01:00:00+00:00,17.0,22.0,108.0,21.716666666666665,19.237688018900833
2022-05-02 02:00:00+00:00,18.0,26.0,104.0,23.766666666666666,21.158349571188683
2022-05-02 03:00:00+00:00,21.0,26.0,101.0,25.53333333333333,23.31714832750065
2022-05-02 04:00:00+00:00,22.0,29.0,99.0,27.2,25.635685588725593
2022-05-02 05:00:00+00:00,24.0,30.0,96.0,28.25,28.972210974607325
2022-05-02 06:00:00+00:00,25.0,31.0,94.0,34.55,32.93045052091848
2022-05-02 07:00:00+00:00,27.0,51.0,69.0,42.06111111111111,37.647673347364766
2022-05-02 08:00:00+00:00,45.0,93.0,34.0,49.57222222222222,36.50673563794845
2022-05-02 09:00:00+00:00,49.0,93.0,24.0,57.083333333333336,33.83454004737916
2022-05-02 10:00:00+00:00,31.0,84.0,2.0,15.583333333333334,32.1052435655959
2022-05-02 11:00:00+00:00,10.0,28.0,73.0,9.783333333333331,28.71663796967798
2022-05-02 12:00:00+00:00,6.0,16.0,471.0,15.35,25.60951256190892
2022-05-02 13:00:00+00:00,10.0,22.0,218.0,12.133333333333333,20.93283147329943
2022-05-02 14:00:00+00:00,8.0,17.0,229.0,20.03333333333333,14.845292394983815
2022-05-02 15:00:00+00:00,13.0,24.0,2.0,16.983333333333334,14.887688018900828
2022-05-02 16:00:00+00:00,14.0,19.0,165.0,14.766666666666667,15.060730523569637
2022-05-02 17:00:00+00:00,13.0,17.0,185.0,13.916666666666666,14.550481660833984
2022-05-02 18:00:00+00:00,12.0,17.0,209.0,12.283333333333331,14.130923683963694
2022-05-02 19:00:00+00:00,10.0,14.0,213.0,10.983333333333333,12.894433196829553
2022-05-02 20:00:00+00:00,9.0,13.0,231.0,10.5,12.113783854251809
2022-05-02 21:00:00+00:00,10.0,12.0,248.0,11.1,11.65005429974572
2022-05-02 22:00:00+00:00,10.0,13.0,243.0,11.666666666666666,11.651973733186543
2022-05-02 23:00:00+00:00,10.0,13.0,244.0,11.816666666666666,11.375016237855352
2022-05-03 00:00:00+00:00,11.0,13.0,246.0,11.966666666666669,11.629053089405414
2022-05-03 01:00:00+00:00,11.0,14.0,249.0,11.633333333333333,11.778542731582743
2022-05-03 02:00:00+00:00,10.0,13.0,253.0,11.966666666666669,12.313480815877172
2022-05-03 03:00:00+00:00,11.0,13.0,249.0,12.85,12.71378385425181
2022-05-03 04:00:00+00:00,11.0,15.0,246.0,14.566666666666666,13.14767334736477
2022-05-03 05:00:00+00:00,13.0,16.0,238.0,14.616666666666667,15.340068971281784
2022-05-03 06:00:00+00:00,13.0,17.0,239.0,15.15,17.127397190236305
2022-05-03 07:00:00+00:00,13.0,20.0,179.0,25.35,18.917148327500655
2022-05-03 08:00:00+00:00,20.0,29.0,37.0,25.433333333333334,20.321399874439884
2022-05-03 09:00:00+00:00,22.0,29.0,18.0,23.7,20.80633795873431
2022-05-03 10:00:00+00:00,20.0,28.0,20.0,23.98333333333333,21.161402901870858
2022-05-03 11:00:00+00:00,20.0,28.0,20.0,17.683333333333334,21.30005429974572
2022-05-03 12:00:00+00:00,14.0,22.0,166.0,17.25,20.090068971281784
2022-05-03 13:00:00+00:00,13.0,21.0,90.0,16.416666666666668,18.753587666426778
2022-05-03 14:00:00+00:00,13.0,19.0,89.0,14.916666666666666,17.226672137024465
2022-05-03 15:00:00+00:00,13.0,16.0,97.0,17.366666666666667,15.428542731582741
2022-05-03 16:00:00+00:00,14.0,21.0,95.0,12.216666666666669,14.830147482543838
2022-05-03 17:00:00+00:00,10.0,14.0,126.0,12.7,13.906640997108951
2022-05-03 18:00:00+00:00,11.0,15.0,92.0,13.216666666666669,12.969101918793339
2022-05-03 19:00:00+00:00,11.0,15.0,84.0,10.933333333333334,12.601973733186544
2022-05-03 20:00:00+00:00,9.0,12.0,107.0,10.15,11.586920999760114
2022-05-03 21:00:00+00:00,9.0,13.0,130.0,10.383333333333333,11.495719756072084
2022-05-03 22:00:00+00:00,9.0,12.0,127.0,11.55,10.945209398249407
2022-05-03 23:00:00+00:00,11.0,13.0,122.0,10.783333333333331,10.582528434924791
2022-05-04 00:00:00+00:00,10.0,13.0,120.0,10.15,10.535212425680381
2022-05-04 01:00:00+00:00,9.0,12.0,115.0,10.4,10.61672096641239
2022-05-04 02:00:00+00:00,10.0,12.0,108.0,10.75,11.011497542710355
2022-05-04 03:00:00+00:00,10.0,12.0,108.0,11.016666666666667,10.901206714045829
2022-05-04 04:00:00+00:00,10.0,12.0,108.0,11.183333333333334,11.552862613214941
2022-05-04 05:00:00+00:00,10.0,13.0,103.0,12.066666666666666,12.661876064916076
