time,in_pm10_min,in_pm10_max,in_voc_min,Y_pm10,in_pm10_Seasonal_Trend
2022-05-01 00:00:00+00:00,38.0,46.0,42.0,40.31666666666667,38.82319932965387
2022-05-01 01:00:00+00:00,38.0,43.0,42.0,30.98333333333333,34.177663223518806
2022-05-01 02:00:00+00:00,25.0,38.0,41.0,22.03333333333333,29.743526368336223
2022-05-01 03:00:00+00:00,18.0,27.0,40.0,17.183333333333334,25.1944292445304
2022-05-01 04:00:00+00:00,14.0,21.0,37.0,13.35,20.960043039238435
2022-05-01 05:00:00+00:00,10.0,16.0,32.0,10.8,16.379920381798826
2022-05-01 06:00:00+00:00,9.0,12.0,29.0,10.166666666666666,13.352170793875842
2022-05-01 07:00:00+00:00,8.0,12.0,29.0,9.816666666666666,11.370818377272906
2022-05-01 08:00:00+00:00,8.0,12.0,24.0,9.733333333333333,10.151472747328318
2022-05-01 09:00:00+00:00,7.0,13.0,19.0,9.15,9.607812082621933
2022-05-01 10:00:00+00:00,7.0,11.0,20.0,9.283333333333331,9.173000673101827
2022-05-01 11:00:00+00:00,8.0,12.0,16.0,8.7,8.871947801143195
2022-05-01 12:00:00+00:00,6.0,11.0,15.0,7.716666666666667,7.939444191322635
2022-05-01 13:00:00+00:00,6.0,10.0,14.0,5.816666666666666,7.130742222447272
2022-05-01 14:00:00+00:00,3.0,7.0,15.0,4.85,6.55415171060624
2022-05-01 15:00:00+00:00,2.0,7.0,16.0,4.016666666666667,6.341948937804509
2022-05-01 16:00:00+00:00,3.0,6.0,22.0,6.1,6.693526368336219
2022-05-01 17:00:00+00:00,4.0,9.0,19.0,8.433333333333334,7.494429244530399
2022-05-01 18:00:00+00:00,6.0,11.0,18.0,10.316666666666666,9.21718589638129
2022-05-01 19:00:00+00:00,7.0,13.0,19.0,13.283333333333331,10.853729905608347
2022-05-01 20:00:00+00:00,11.0,16.0,22.0,15.633333333333333,13.004551746256796
2022-05-01 21:00:00+00:00,12.0,19.0,22.0,17.866666666666667,15.042246948701477
2022-05-01 22:00:00+00:00,16.0,21.0,26.0,19.016666666666666,17.084806080661654
2022-05-01 23:00:00+00:00,17.0,22.0,28.0,21.35,19.203050177860028
2022-05-02 00:00:00+00:00,18.0,25.0,32.0,23.366666666666667,20.899191149292303
2022-05-02 01:00:00+00:00,20.0,26.0,35.0,24.3,22.7719478011432
2022-05-02 02:00:00+00:00,22.0,27.0,37.0,25.116666666666667,23.83468228656073
2022-05-02 03:00:00+00:00,22.0,28.0,39.0,26.5,25.230742222447272
2022-05-02 04:00:00+00:00,23.0,30.0,39.0,26.866666666666667,28.44224694870148
2022-05-02 05:00:00+00:00,25.0,29.0,39.0,28.73333333333333,31.44432989018546
2022-05-02 06:00:00+00:00,25.0,34.0,29.0,44.81666666666667,34.55305017786003
2022-05-02 07:00:00+00:00,31.0,67.0,20.0,45.016666666666666,37.45871495881611
2022-05-02 08:00:00+00:00,70.0,92.0,5.0,45.21666666666666,37.50766208685748
2022-05-02 09:00:00+00:00,57.0,84.0,4.0,45.41666666666666,35.90849181037025
2022-05-02 10:00:00+00:00,27.0,64.0,14.0,24.6,34.20693269863774
2022-05-02 11:00:00+00:00,18.0,31.0,6.0,17.233333333333334,29.82558028203481
2022-05-02 12:00:00+00:00,14.0,21.0,33.0,16.766666666666666,25.37290131875689
2022-05-02 13:00:00+00:00,14.0,20.0,15.0,15.133333333333333,21.124478749288595
2022-05-02 14:00:00+00:00,12.0,18.0,13.0,14.483333333333333,16.99681019691135
2022-05-02 15:00:00+00:00,13.0,21.0,88.0,14.633333333333333,16.20528113447653
2022-05-02 16:00:00+00:00,13.0,18.0,18.0,16.483333333333334,15.984682286560727
2022-05-02 17:00:00+00:00,14.0,20.0,12.0,16.816666666666666,16.36645650816156
2022-05-02 18:00:00+00:00,15.0,19.0,12.0,17.25,17.018437424891957
2022-05-02 19:00:00+00:00,15.0,19.0,10.0,19.383333333333333,17.877663223518795
2022-05-02 20:00:00+00:00,17.0,22.0,9.0,20.683333333333334,19.08638351119336
2022-05-02 21:00:00+00:00,18.0,23.0,10.0,21.133333333333333,19.980143530244685
2022-05-02 22:00:00+00:00,19.0,23.0,11.0,22.25,21.262423991619386
2022-05-02 23:00:00+00:00,20.0,24.0,9.0,22.7,22.098968000846444
2022-05-03 00:00:00+00:00,20.0,25.0,6.0,23.55,22.93788507959013
2022-05-03 01:00:00+00:00,21.0,27.0,8.0,24.666666666666668,24.24938980584434
2022-05-03 02:00:00+00:00,23.0,27.0,12.0,25.2,25.977663223518796
2022-05-03 03:00:00+00:00,22.0,28.0,13.0,30.85,27.688764463574312
2022-05-03 04:00:00+00:00,26.0,35.0,13.0,33.86666666666667,28.55633400643516
2022-05-03 05:00:00+00:00,31.0,37.0,9.0,33.38333333333333,29.59337637257177
2022-05-03 06:00:00+00:00,29.0,36.0,14.0,28.73333333333333,29.260872762751205
2022-05-03 07:00:00+00:00,25.0,34.0,2.0,28.566666666666663,28.93788507959013
2022-05-03 08:00:00+00:00,24.0,32.0,0.0,23.9,26.749389805844334
2022-05-03 09:00:00+00:00,20.0,29.0,1.0,22.883333333333333,24.04194893780451
2022-05-03 10:00:00+00:00,19.0,69.0,13.0,16.516666666666666,21.879240654050502
2022-05-03 11:00:00+00:00,14.0,20.0,65.0,15.55,20.53728638738754
2022-05-03 12:00:00+00:00,14.0,20.0,80.0,17.4,19.200519229714626
2022-05-03 13:00:00+00:00,15.0,21.0,53.0,19.3,17.848968000846444
2022-05-03 14:00:00+00:00,16.0,22.0,9.0,16.966666666666665,16.702170793875844
2022-05-03 15:00:00+00:00,14.0,20.0,24.0,16.0,16.318437424891957
2022-05-03 16:00:00+00:00,13.0,23.0,2.0,14.8,15.884806080661654
2022-05-03 17:00:00+00:00,12.0,17.0,3.0,14.816666666666666,15.205431130240981
2022-05-03 18:00:00+00:00,11.0,16.0,5.0,13.15,14.176175276276428
2022-05-03 19:00:00+00:00,11.0,15.0,20.0,11.8,14.120360499555893
2022-05-03 20:00:00+00:00,10.0,13.0,27.0,12.055555555555555,13.656904508782953
2022-05-03 21:00:00+00:00,11.0,14.0,37.0,14.333333333333334,13.148202539907592
2022-05-03 22:00:00+00:00,12.0,16.0,40.0,14.316666666666666,12.454945361399892
2022-05-03 23:00:00+00:00,11.0,16.0,43.0,11.183333333333334,12.085599731455302
2022-05-04 00:00:00+00:00,10.0,13.0,40.0,10.95,12.199081923891775
2022-05-04 01:00:00+00:00,9.0,13.0,41.0,11.2,12.21585781595897
2022-05-04 02:00:00+00:00,10.0,13.0,46.0,11.75,12.333852563047955
2022-05-04 03:00:00+00:00,10.0,14.0,47.0,12.133333333333333,12.039444191322632
2022-05-04 04:00:00+00:00,10.0,14.0,45.0,12.916666666666666,12.473599365304414
2022-05-04 05:00:00+00:00,11.0,15.0,41.0,13.816666666666666,13.375580282034813
2022-05-04 06:00:00+00:00,12.0,16.0,42.0,14.166666666666666,13.787187033042605
2022-05-04 07:00:00+00:00,12.0,16.0,32.0,18.25,14.448288273098125
2022-05-04 08:00:00+00:00,15.0,21.0,21.0,14.716666666666669,16.03490543500659
2022-05-04 09:00:00+00:00,12.0,18.0,27.0,15.533333333333331,19.59575732495272
2022-05-04 10:00:00+00:00,12.0,19.0,26.0,23.2,23.52515847703692
2022-05-04 11:00:00+00:00,16.0,32.0,23.0,35.6,27.67973971618161
2022-05-04 12:00:00+00:00,23.0,44.0,16.0,42.88333333333333,30.422196823388198
2022-05-04 13:00:00+00:00,39.0,46.0,17.0,43.19298245614035,32.55999405058646
2022-05-04 14:00:00+00:00,39.0,48.0,9.0,38.43333333333333,33.54966671921341
2022-05-04 15:00:00+00:00,33.0,42.0,12.0,30.316666666666663,32.83152197635997
2022-05-04 16:00:00+00:00,24.0,39.0,55.0,21.616666666666667,30.570945294877532
