time,in_co2,in_co2_min,in_co2_max,in_humi,in_humi_min,in_humi_max,in_pm10,in_pm10_min,in_pm10_max,in_temp,in_temp_min,in_temp_max,in_voc,in_voc_min,in_voc_max,Y_pm10
2022-05-01 00:00:00+00:00,372.3333333333333,366.0,381.0,37.18333333333333,37.0,38.0,52.43333333333333,48.0,59.0,22.07,22.0,22.1,40.85,39.0,43.0,51.28333333333333
2022-05-01 01:00:00+00:00,373.9333333333333,364.0,380.0,36.98333333333333,36.0,37.0,51.28333333333333,47.0,54.0,21.96833333333333,21.9,22.0,43.85,42.0,46.0,37.0
2022-05-01 02:00:00+00:00,372.3666666666667,365.0,380.0,35.016666666666666,34.0,36.0,37.0,29.0,48.0,21.88,21.8,21.9,43.43333333333333,41.0,46.0,29.45
2022-05-01 03:00:00+00:00,372.05,364.0,381.0,34.0,34.0,34.0,29.45,26.0,33.0,21.76333333333333,21.7,21.8,40.63333333333333,39.0,42.0,23.166666666666668
2022-05-01 04:00:00+00:00,372.7,362.0,380.0,34.0,34.0,34.0,23.166666666666668,19.0,28.0,21.65,21.6,21.7,36.98333333333333,35.0,39.0,17.583333333333332
2022-05-01 05:00:00+00:00,369.15,361.0,376.0,34.0,34.0,34.0,17.583333333333332,15.0,22.0,21.52833333333333,21.5,21.6,32.55,29.0,35.0,15.133333333333333
2022-05-01 06:00:00+00:00,363.6,354.0,374.0,34.0,34.0,34.0,15.133333333333333,14.0,18.0,21.5,21.5,21.5,26.55,25.0,30.0,13.95
2022-05-01 07:00:00+00:00,360.3,354.0,367.0,34.0,34.0,34.0,13.95,12.0,17.0,21.505,21.5,21.6,25.58333333333333,25.0,26.0,13.4
2022-05-01 08:00:00+00:00,358.1166666666667,349.0,365.0,33.88333333333333,33.0,34.0,13.4,11.0,16.0,21.618333333333336,21.6,21.7,23.766666666666666,22.0,27.0,13.633333333333333
2022-05-01 09:00:00+00:00,356.28333333333336,349.0,364.0,33.0,33.0,33.0,13.633333333333333,11.0,16.0,21.828333333333333,21.7,22.0,22.78333333333333,21.0,28.0,11.216666666666669
2022-05-01 10:00:00+00:00,354.35,346.0,363.0,32.083333333333336,30.0,33.0,11.216666666666669,9.0,13.0,22.25333333333333,22.0,22.6,25.53333333333333,19.0,32.0,12.15
2022-05-01 11:00:00+00:00,352.4166666666667,343.0,361.0,28.516666666666666,26.0,30.0,12.15,10.0,14.0,23.03,22.6,23.5,17.516666666666666,16.0,19.0,12.25
2022-05-01 12:00:00+00:00,348.5,342.0,357.0,24.98333333333333,23.0,26.0,12.25,10.0,15.0,23.78666666666667,23.5,24.0,15.233333333333333,12.0,17.0,10.716666666666669
2022-05-01 13:00:00+00:00,346.4,341.0,353.0,22.55,22.0,24.0,10.716666666666669,7.0,14.0,24.18,24.0,24.3,11.116666666666667,9.0,13.0,7.7
2022-05-01 14:00:00+00:00,346.53333333333336,339.0,354.0,22.766666666666666,22.0,23.0,7.7,6.0,10.0,24.356666666666666,24.3,24.4,12.483333333333333,11.0,14.0,6.833333333333333
2022-05-01 15:00:00+00:00,346.8833333333333,337.0,353.0,22.6,22.0,23.0,6.833333333333333,6.0,8.0,24.021666666666665,23.8,24.3,11.95,10.0,13.0,7.766666666666667
2022-05-01 16:00:00+00:00,345.1,339.0,353.0,23.433333333333334,23.0,24.0,7.766666666666667,6.0,10.0,23.545,23.2,23.8,11.7,10.0,13.0,9.383333333333333
2022-05-01 17:00:00+00:00,345.85,338.0,354.0,24.85,24.0,26.0,9.383333333333333,7.0,12.0,22.905,22.6,23.2,12.533333333333331,11.0,14.0,12.283333333333331
2022-05-01 18:00:00+00:00,350.8833333333333,343.0,358.0,26.75,26.0,28.0,12.283333333333331,10.0,15.0,22.496666666666663,22.4,22.6,13.3,11.0,20.0,15.466666666666669
2022-05-01 19:00:00+00:00,352.8833333333333,347.0,358.0,29.066666666666663,28.0,30.0,15.466666666666669,12.0,19.0,22.25333333333333,22.1,22.4,16.95,14.0,19.0,19.15
2022-05-01 20:00:00+00:00,351.26666666666665,344.0,360.0,31.016666666666666,30.0,32.0,19.15,16.0,23.0,22.063333333333333,22.0,22.1,19.05,17.0,21.0,22.566666666666663
